Timepoint	Acidobacteriales	unknown	Solibacterales	unknown1	Acidimicrobiales	Actinomycetales	Bifidobacteriales	Coriobacteriales	MC47	Solirubrobacterales	Bacteroidales	Flavobacteriales	Sphingobacteriales	mle1-12	YS2	Streptophyta	Nostocales	Bacillales	Gemellales	Lactobacillales	Turicibacterales	Clostridiales	Fusobacteriales	Gemmatimonadales	Nitrospirales	Gemmatales	Planctomycetales	Caulobacterales	Rhizobiales	Rhodobacterales	Rhodospirillales	Rickettsiales	Sphingomonadales	unknown2	Burkholderiales	Hydrogenophilales	Methylophilales	Neisseriales	Rhodocyclales	unknown3	Bdellovibrionales	Desulfovibrionales	MIZ46	Myxococcales	Syntrophobacterales	Campylobacterales	Aeromonadales	Alteromonadales	Chromatiales	Enterobacteriales	Oceanospirillales	Pasteurellales	Pseudomonadales	unknown4	Vibrionales	Xanthomonadales	unknown5	Spirochaetales	Synergistales	Erysipelotrichales	RF39	EW055	Spartobacteriales	Verrucomicrobiales	unknown6
197	0.0	0.0	0.0	0.0	0.0	2.31964741359e-05	0.000185571793087	0.00127580607748	0.0	0.0	0.472860125261	0.0	0.0	0.0	0.0	0.000185571793088	0.0	0.0	0.0	0.00197170030156	0.0	0.489607979588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00125260960334	0.0	0.0	0.0018093249826	0.0	0.0	0.0	0.0	0.000463929482719	0.0	0.0	0.0	0.0	0.0	0.0	4.63929482719e-05	0.0	0.00136859197402	0.000695894224078	0.0	0.0	0.0	0.0	0.0	0.0	0.0277429830666	0.0	0.0	0.0	0.00051032243099	0.0
198	0.0	0.0	0.0	0.0	0.0	0.000126976960736	0.000183411165508	0.000620776252487	0.0	0.0	0.575431368953	0.0	0.0	0.0	0.0	0.0	0.0	9.87598583501e-05	0.0	0.000451473638172	0.0	0.407624261065	0.0	0.0	0.0	0.0	0.0	0.0	4.23256535786e-05	0.0	0.0	0.0	0.0	0.0	0.000211628267893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.64342047715e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.41085511929e-05	0.0	1.41085511929e-05	0.000112868409543	0.0	0.0	7.05427559644e-05	0.0	0.0	0.0	0.0126130447664	0.0	0.0	0.0	0.00232791094683	0.0
199	0.0	0.0	0.0	0.0	0.0	0.000190346430504	0.00057103929151	0.000440802260114	0.0	0.0	0.497004548278	2.00364663688e-05	0.0	0.0	0.0	0.0	0.000240437596425	0.0	0.0	0.00197359193733	1.00182331844e-05	0.478911619147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000891622753412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.00182331844e-05	0.0	0.0	0.0	2.00364663688e-05	0.0	0.0	3.00546995532e-05	0.0	0.0	0.000310565228716	0.0	0.0	0.0	0.0107896371396	0.0	0.0	0.0	0.00858562583903	0.0
200	0.0	0.0	0.0	0.0	0.0	1.75214199359e-05	0.00063953182766	0.000402992658525	0.0	0.0	0.481611269778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015856885042	0.0	0.492588439367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75214199359e-05	0.0	0.0	8.76070996794e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.25642598076e-05	0.0	0.0	1.75214199359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0137893574895	0.0	0.0	0.0	0.00926883114608	0.0
201	0.0	0.0	0.0	0.0	0.0	4.68159314616e-05	0.000362823468826	0.000725646937653	0.0	0.0	0.486675015508	0.0	0.0	0.0	0.0	0.0	0.0	1.17039828654e-05	0.0	0.000807574817711	1.17039828654e-05	0.485247129598	0.0	0.0	0.0	0.0	0.0	0.0	0.000163855760115	0.0	1.17039828654e-05	0.0	0.0	0.0	0.00110017438935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85199143268e-05	0.0	0.0	0.000866094732038	0.0	0.0	0.0	0.0	0.0	0.0	0.0121136222657	0.0	0.0	0.0	0.0117976147283	0.0
203	0.0	0.0	0.0	0.0	0.0	0.000145885468685	0.000819203016463	0.00343391949367	0.0	0.0	0.441505538037	0.000527432079092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00117830570861	0.0	0.511822333943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000516210119963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.24439182592e-05	0.0	0.0	0.0	7.85537139073e-05	0.0	0.0	0.0003029928965	0.0	1.12219591296e-05	0.0	0.0	0.0	0.0	0.0246097563713	0.0	0.0	0.0	0.0150262032745	0.0
204	0.0	0.0	0.0	0.0	0.0	0.000416807773465	0.000468908745149	0.00105504467658	0.0	0.0	0.438651105843	0.0	0.000234454372574	0.0	0.0	0.0	0.0	0.0	0.0	0.00203193789564	2.60504858416e-05	0.486779378436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000351681558861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.51262146039e-05	0.0	0.0	0.000299580587178	0.0	0.0	0.000429833016386	0.0	0.0	0.0	0.0118529710579	0.0	0.0	0.0	0.0573371193373	0.0
205	0.0	0.0	0.0	0.0	0.0	3.00072017283e-05	0.00111026646395	0.00100024005761	0.0	0.0	0.470202848684	0.0	0.0	0.0	0.0	2.00048011523e-05	0.0	1.00024005761e-05	4.00096023046e-05	0.0008802112507	0.0	0.480435304473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.00048011522e-05	0.0	0.0	0.0	0.000140033608066	0.0	0.0	2.00048011522e-05	0.0	1.00024005761e-05	0.0	0.0	0.0	0.0	0.0186144674722	0.0	0.0	0.0	0.0274665919821	0.0
206	0.0	0.0	0.0	0.0	0.0	1.71659085057e-05	0.000926959059308	0.000892627242296	0.0	0.0	0.446330787057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000772465882757	0.0	0.513912968844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000205990902068	0.0	0.000875461333791	0.0	0.0	1.71659085057e-05	1.71659085057e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00408548622437	0.0	6.86636340228e-05	0.0	0.0	0.0	0.0	0.0101622178354	0.0	0.0	0.0	0.0217148742597	0.0
208	0.0	0.0	0.0	0.0	0.0	0.000243197232956	0.000351284892048	0.000635014997163	0.0	0.0	0.464168941011	0.0	0.0	0.0	0.0	2.70219147729e-05	0.0	0.000310752019888	0.0	0.00152673818467	0.0	0.50062150404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000864701272732	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35109573864e-05	0.0	0.0	2.70219147728e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0229416056422	0.0	0.0	0.0	0.0082687059205	0.0
210	0.0	0.0	0.0	0.0	0.0	0.00125220113481	7.82625709255e-05	0.000489141068284	0.0	0.0	0.551985912737	0.0	0.0	0.0	0.0	0.00086088828018	0.0	0.000821756994717	0.0	0.000645666210135	0.0	0.410037174721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00888280180004	0.0	0.0	0.000586969281941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000900019565642	0.0	5.86969281941e-05	0.00569360203483	0.0	0.0	0.00166307963216	0.0	0.0	0.0	0.0136372529837	0.0	0.0	0.0	0.00240657405596	0.0
211	0.0	0.0	0.0	0.0	0.0	1.31622244159e-05	9.21355709115e-05	0.0020664692333	0.0	0.0	0.586087528792	0.000868706811451	0.0	0.0	0.0	0.0	0.0	0.000473840078973	0.0	0.000631786771963	0.0	0.376176373807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000605462323133	0.0	0.00397499177361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.94866732477e-05	0.0	1.31622244159e-05	0.000210595590655	1.31622244159e-05	0.0	0.000855544587035	0.0	0.0	0.0	0.018005923001	0.0	0.0	0.0	0.00987166831194	0.0
212	0.0	0.0	0.0	0.0	0.0	0.000291531590364	0.000291531590363	0.00205238239615	0.0	0.0	0.41069804324	1.16612636145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00108449751615	1.16612636145e-05	0.543065046528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000536418126268	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.16612636145e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0298644961168	0.0	0.0	0.0	0.0120810691047	0.0
213	0.0	0.0	0.0	0.0	0.0	0.000640111728592	0.000290959876633	0.00132386743868	0.0	0.0	0.484433646601	1.45479938317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000698303703919	0.0	0.481160347988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000218219907475	0.0	0.0	0.0	0.0	0.00189123919811	0.0	0.0	0.0	0.000247315895138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.45479938317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0180104163636	0.0	0.0	0.0	0.011056475312	0.0
214	0.0	0.0	0.0	0.0	0.0	0.0	0.000213272669107	0.000876787639664	0.0	0.0	0.519627009798	0.0	0.0	0.0	1.18484816171e-05	0.0	0.0	0.0	0.0	0.000367302930129	0.0	0.449045604806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.73939264684e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.92424080854e-05	0.0	0.0	1.18484816171e-05	0.0	0.0	0.0	0.0151897534331	0.0	0.0	0.0	0.0145499354257	0.0
215	0.0	0.0	0.0	0.0	0.0	0.0	3.16851760904e-05	0.000126740704362	0.0	0.0	0.651280873244	0.0	0.0	0.0	0.0	1.58425880452e-05	0.0	0.0	0.0	0.000166347174474	1.58425880452e-05	0.316012103738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92129402259e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.92129402259e-06	0.0	0.0	0.0	7.92129402259e-06	0.0	0.0	1.58425880452e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00190903185944	0.0	0.0	0.0	0.0304019264587	0.0
217	0.0	0.0	0.0	0.0	0.0	0.0	0.000231696014829	0.00278035217794	0.0	0.0	0.441427247452	4.63392029657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000556070435589	0.0	0.472937905468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000185356811863	0.0	0.0	4.63392029657e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0593605189991	0.0	0.0	0.0	0.0224281742354	0.0
225	0.0	0.0	0.0	0.0	0.0	0.0	0.000232418508261	0.000542309852607	0.0	0.0	0.616335147488	0.000290523135326	0.0	0.0	0.0	0.0	0.0	0.0	1.93682090217e-05	0.000503573434564	0.0	0.352249617478	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00185934806608	0.0	0.0	0.0	1.93682090217e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000329259553369	0.0	1.93682090217e-05	0.0	0.0	0.0	0.000271154926304	0.0	0.0	0.0	0.0172183378203	0.0	0.0	0.0	0.0101102051093	0.0
228	0.0	0.0	0.0	0.0	0.0	0.000498817320226	9.65452877854e-05	0.00139990667289	0.0	0.0	0.387355785477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.82726438927e-05	0.00278372246448	0.000128727050381	0.498415048192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000498817320225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000257454100762	0.0	0.0	9.65452877855e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0713630585547	0.0	0.0	0.0	0.0370572996283	0.0
229	0.0	0.0	0.0	0.0	0.0	0.000334490777612	0.163852696633	0.00359975789239	0.0	0.0	0.140613551655	0.0	0.000318562645344	0.0	0.0	0.0	0.0	0.0	7.96406613361e-05	0.00380682361186	0.000159281322672	0.639418941735	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000334490777611	0.0	0.00299448886623	0.0	0.0	0.0	0.0	1.59281322672e-05	0.0	0.000621197158422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.9640661336e-05	0.0	1.59281322672e-05	0.00028670638081	0.0	0.0	0.000366347042146	0.0	0.0	0.0	0.0431015259151	0.0	0.0	0.0	0.0	0.0
230	0.0	0.0	0.0	0.0	0.0	0.00029079712624	0.130944235375	0.000889497092028	0.0	0.0	0.176154635648	0.0	0.0	0.0	0.0	0.0	0.0	1.71057133082e-05	3.42114266165e-05	0.00523434827232	1.71057133082e-05	0.653540882654	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00220663701677	0.0	0.0	0.0	0.0	0.0	0.0	0.000803968525487	0.0	0.0	0.0	1.71057133082e-05	0.0	0.0	0.0	0.000410537119398	0.0	0.000256585699623	1.71057133082e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0291652411906	0.0	0.0	0.0	0.0	0.0
231	0.0	0.0	0.0	0.0	0.0	0.000210084033614	0.0938025210085	0.00189075630252	0.0	0.0	0.202415966387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000105042016807	0.00451680672269	0.0	0.637920168068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000945378151261	0.0	0.0	0.0	0.0	0.0	0.0	0.00220588235294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000735294117647	0.0	0.000420168067227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0548319327732	0.0	0.0	0.0	0.0	0.0
232	0.0	0.0	0.0	0.0	0.0	0.000340406218087	0.000353013855794	0.0010968644805	0.0	0.0	0.471727372443	1.26076377069e-05	0.0	0.0	0.0	1.26076377069e-05	0.0	0.0	0.0	0.000680812436173	0.0	0.459800547171	0.0	0.0	0.0	0.0	0.0	0.000201722203311	0.0	0.0	1.26076377069e-05	0.0	0.0	0.0	0.00132380195923	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000151291652483	0.0	0.0	0.000529520783691	0.0	0.0	0.000315190942673	0.0	0.0	0.0	0.0243957789629	0.0	0.0	0.0	0.0390458539784	0.0
233	0.0	0.0	0.0	0.0	0.0	2.28482646742e-05	0.000194210249731	0.000411268764137	0.0	0.0	0.568419128567	0.0	0.0	0.0	0.0	0.0	0.0	1.14241323371e-05	0.0	0.000137089588046	0.0	0.414524641853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000845385792949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0153311855964	0.0	0.0	0.0	0.000102817191034	0.0
241	0.0	0.0	0.0	0.0	0.0	3.0394212942e-05	5.06570215698e-05	0.000314073533733	0.0	0.0	0.417890033738	1.0131404314e-05	0.0	0.0	0.0512750372329	0.000121576851767	0.0	0.0	0.0	0.000699066897663	1.0131404314e-05	0.519639727262	1.0131404314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0131404314e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000121576851767	0.0	0.0	0.0	2.02628086279e-05	0.0	0.0	0.0	2.0262808628e-05	0.0	0.0	5.06570215698e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00860156226254	0.0	1.0131404314e-05	0.0	0.00111445447453	0.0
242	0.0	0.0	0.0	0.0	0.0	0.000571702282174	6.18056521269e-05	0.000679862173395	0.0	0.0	0.459262349542	0.0	0.0	0.0	0.0331741837791	0.000463542390952	0.0	0.0	3.09028260634e-05	0.00197778086806	0.0	0.477773142354	0.0	0.0	0.0	0.0	0.0	0.0	1.54514130317e-05	0.0	0.0	0.0	0.0	0.0	0.00134427293376	0.0	0.0	1.54514130317e-05	3.09028260634e-05	0.0	0.0	0.000695313586427	0.0	0.0	0.0	0.0	1.54514130317e-05	0.0	0.0	0.000788022064618	0.0	0.0	0.000231771195476	0.0	0.0	0.000309028260634	0.0	0.0	0.0	0.0186653069423	0.0	0.0	0.0	0.00389375608399	0.0
252	0.0	0.0	0.0	0.0	0.0	0.000110061854762	0.156089722424	0.00409430099716	0.0	0.0	0.16592925224	0.0	0.0	0.0	0.00123269277334	0.0	0.0	0.0	0.0	0.00237733606287	4.4024741905e-05	0.5766140571	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00363204120716	0.0	0.0	0.0	0.0	0.0	0.0	0.00807854013956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.20123709525e-05	0.0	0.0	8.80494838099e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0751062096899	0.0	0.0	0.0	0.00658169891479	0.0
318	0.0	0.0	0.0	0.0	0.0	4.23292368039e-05	0.0512042667871	0.00118521863051	0.0	0.0	0.221071494081	1.41097456013e-05	0.0	0.0	0.000790145753672	0.0	0.0	2.82194912026e-05	0.0	0.0022152300594	9.8768219209e-05	0.679878091798	0.0	0.0	0.0	0.0	0.0	0.0	0.000126987710412	0.0	0.0	0.0	0.0	0.0	0.00166494998095	0.0	0.0	0.0	0.0	0.0	0.0	0.0043599113908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.23292368039e-05	0.0	0.0	0.000253975420823	0.0	0.0	0.0	0.0	0.0	0.0	0.0363890339058	0.0	0.0	0.0	0.000634938552058	0.0
