Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
20	0.000722492535309466	6.39373925052314e-06	0	0.0850559132497854	0.000185418438264719	0	0.182713886562491	0.00158564733412332	0.00185418438265723	0.00624668324776125	0.0498200162401108	0	0	0	0	0	0	0	0.000300505744774236	0	6.39373925052314e-06	1.27874785010463e-05	2.55749570019922e-05	0.00262782683197149	0.000102299828008571	1.91812177516196e-05	0.000332474441026601	2.55749570019922e-05	6.39373925052314e-06	0.305863698266921	0.317091104390082	0.00791544919215176	0.000594617750299003	0	0	4.47561747536117e-05	1.27874785010463e-05	0	0.0102491640185493	0	0	0	0.000748067492311358	6.39373925052314e-06	0	0	0.000485924183039959	0	0.00214829638817095	0	0	0.000569042793296108	1.27874785010463e-05	0.00065216140355326	0	0.000134268524260936	0	0	1.27874785010463e-05	0	1.27874785010463e-05	0.00065216140355326	6.39373925052314e-06	0.000447561747536117	0	0.0206901402147232	0	0	0	0
21	0	1.68577208361989e-05	0	0.0305293324343066	0.000236008091706785	0	0.291335131490418	0.00141604855024272	0.000252865812542483	0.00561362103843568	0.0238199595414904	0	0	0	0	0	0.000826028320971239	0	0	0	5.05731625085968e-05	8.4288604180794e-05	0.000101146325017194	0.00372555630478542	1.68577208361989e-05	0	0.00323668240054618	1.68577208361989e-05	0.000202292650034387	0.370903573837037	0.193577208360895	0.00249494268375142	0.0014329062710744	0	0	0.00896830748483375	0.000792312879298841	0	0.00345583277140824	0	0.00055630478759306	0	0	0	0	0	0.00028658125421488	0	0.00230950775455274	0	0	0.000994605529333228	0	0	0.000792312879298841	3.37154416723979e-05	0	0	5.05731625084964e-05	0	5.05731625085968e-05	0.00236008091705781	0.000977747808496528	1.68577208361989e-05	0	0.0484659474039339	0	0	0	0
22	5.16657022401405e-06	1.03331404480281e-05	0	0.0774933867900198	0.000185996528064305	0	0.195306687608505	0.000718153261137902	0.000170496817393117	0.00424692072414467	0.013221253203283	5.16657022401405e-06	0	0	0	0	2.06662808960561e-05	0	3.61659915681485e-05	0	1.03331404480281e-05	1.03331404480281e-05	0.000191163098288369	0.00157580391832453	0	0	0.000831817806066312	1.03331404480281e-05	8.78316938081885e-05	0.379288253285796	0.24635240142222	0.010415805571585	0.00164296933123838	0	0	0.0243965445978045	0.00264011738447374	0	0.00500123997685002	4.64991320161766e-05	0	0	0	0	0	0	0.000325493924113036	0	0.000284161362320522	0	0	5.16657022401405e-06	0	0	1.03331404480281e-05	2.58328511201205e-05	0	0	5.68322724642048e-05	0	4.64991320160761e-05	0.00284161362320522	6.19988426881685e-05	0	0	0.0324202281556768	0	0	0	0
23	0.000397128795920213	7.42296814804276e-06	0	0.029673315171787	0.000434243636660175	0	0.187014259522177	0.00222689044441785	0.000820237980359001	0.0063540607347254	0.0286229651788938	1.11344522220893e-05	0	0	0	0	0	7.42296814803272e-06	0.000385994343698826	0.000148459362960856	3.34033566661673e-05	0	0.000538165190733476	0.00482492929622528	0.000204131624070799	7.42296814803272e-06	0.00057156854739864	5.19607770362491e-05	0.000434243636660175	0.309983149862434	0.283542537318455	0.0202461456238244	0.000957562891097465	0	0	0.000363725439254045	5.56722611103457e-05	0	0.0194778684204875	1.11344522220893e-05	0.000122478974442279	0	0	0	0	3.71148407401636e-06	0.000905602114061317	0	0.00228627418959656	0	0.000170728267404632	0.000872198757395149	3.71148407401636e-06	0.000267226853329339	3.71148407401636e-06	0.000300630209995505	0	0	4.45378088881562e-05	0	7.05181974064313e-05	0.0151836813467939	0.000894467661838926	0	0	0.0814633639406837	0	0	0	0
24	0.000403919279256992	0	0	0.0549866675081874	0.000309250698181338	3.1556193691918e-06	0.232730084096966	0.00321242051784241	0.00757348648606233	0.0109499992111087	0.0623676612127305	1.57780968459089e-05	0	0	0	0	6.31123873838361e-06	0	0.000334495653134712	0	2.84005743227963e-05	0	0.000463876047271506	0.00268858770255137	0.000672146925638345	4.73342905378269e-05	0.00140740623865912	2.52449549535745e-05	8.83573423373103e-05	0.325972325217888	0.216942520393657	0.00507739156503018	0.00112024487606223	3.1556193691918e-06	0	0.000157780968460091	9.46685810757541e-06	3.1556193691918e-06	0.0105492355512006	0	3.1556193691918e-06	0	0	0	0	0	0.000905662758957556	0	0.000564855867086004	3.1556193691918e-06	0	0	0	0	1.26224774767873e-05	0.00350904873854104	0	0	1.57780968459089e-05	0	0.000142002871613481	0.000703703119329562	0.000220893355843527	3.1556193691918e-06	0.000201959639628997	0.0555609902333612	3.1556193691918e-06	0	0	0
25	0	0	0	0.0622282867388728	0.000825056325961552	0	0.219268238504793	0.00481071303907282	0.00102814711388756	0.0094437216387006	0.0494399136865158	0.00132009012154008	0	0	0	0	2.53863484911016e-05	0.000190397613683512	0.00134547647002508	0	1.26931742456009e-05	0	0.000577539428172285	0.00119315837908508	1.90397613683512e-05	6.3465871227804e-06	0.00142163551550008	6.3465871227804e-06	0.000653698473647293	0.251280423952029	0.304807539745179	0.0044172246374603	0.00171992511027637	0	6.3465871227804e-06	0.000171357852315262	1.26931742456009e-05	0	0.00753339891475175	0	0	0	0	0	0	0	0.00237997017104641	0.000761590454734049	0.00370640687971025	2.53863484911016e-05	0	0.000710817757752047	0	0	0	0.00283692444388644	0	0	6.3465871227804e-06	0	0.000786976803225051	1.26931742456009e-05	0.000355408878876023	0	0.000545806492559536	0.0641068765271627	0	0	0	0
26	1.78838088936321e-05	1.78838088936321e-05	0	0.127180706947209	0.000692997594626613	0	0.00382266415101072	4.47095222340301e-05	0.000111773805585326	2.23547611169648e-05	9.38899966913928e-05	4.47095222340301e-06	0	0	0	0	4.47095222340301e-06	0	0	0	2.68257133403979e-05	4.47095222340301e-06	0.000464979031233431	0.00261997800291836	8.94190444680601e-06	0	0.00160954280042187	0	6.70642833509949e-05	0.418543721441912	0.385230656424888	0.0017079037493356	0.00155142042152195	0	0	0.000125186662254923	0	0	0.00182414850714546	0	0	0	0	0	0	0	4.47095222340301e-06	0.000263786181180447	0.00236066277395944	4.47095222340301e-06	0	0.000429211413446167	8.94190444680601e-06	0.00101043520248645	0	8.04771400211939e-05	0	0	4.47095222340301e-06	0	8.49480922445267e-05	0.000442624270116767	6.25933311276622e-05	0.000393443795659906	0	0.049046345890717	0	0	4.47095222340301e-06	0
27	0.000366785207392673	3.98679573253298e-06	0	0.0741942685823822	0.000737557210519053	0	0.223619372637729	0.00394294097947525	0.000267115314080101	0.00447717160762943	0.0457325338478337	0.000693702457460317	0	0	0	0	0	3.98679573253298e-06	7.97359146506596e-06	0	1.59471829301118e-05	3.98679573253298e-06	0.000450507917776437	0.00481604924489919	0.000346851228730159	3.98679573253298e-06	0.000713636436122831	2.39207743951176e-05	0.000107643484777979	0.309813896375329	0.244003859218435	0.0200216881687704	0.00184588642416548	0	0	0.00056213819828712	2.39207743952179e-05	0	0.0282623949479134	4.78415487904359e-05	0	0	0	0	0	0	0.000745530801983456	0.000582072176949634	0.00291036088475319	0	0.000390705981787891	0.00128773502160706	1.99339786626147e-05	0	0	0.000681742070263209	0.000430573939113923	0	0.000163458625033822	0	0.000346851228730159	0.00470441896438951	0.000338877637264751	3.98679573253298e-06	0.00019933978662715	0.0220788747667531	0	0	3.98679573253298e-06	0
28	1.10063066136564e-05	0	0	0.0786547358303396	0.000917192217808383	0	0.0645446507516268	0.00203616672353748	0.000161425830334765	0.000810797920541901	0.017026756331411	1.10063066137568e-05	0	0	0	0	0	0	6.2369070810954e-05	0	3.66876887122551e-05	7.33753774247108e-06	0.00132442556251488	0.00280293941762134	1.46750754849421e-05	0	0.00189308473755814	2.9350150969784e-05	0.000102725528394394	0.491802135956918	0.284491013350808	0.00280660818649544	0.00421174666417018	0	0	0.00132442556251488	0.000102725528394394	0	0.00527568963682497	0	0	0	0	0	0	0	4.76939953260119e-05	0	6.97066085534251e-05	0	0	0.000139413217107252	0	0	0	0.000253145052114901	0	0	7.33753774246104e-06	0	0.000462264877774775	5.87003019396683e-05	4.40252264548264e-05	0	0	0.0384560353082244	0	0	0	0
29	0.000150123100942934	4.00328269180155e-06	0	0.0374206849616311	0.00039832662783457	0	0.193756880642059	0.00265417642467075	0.00195760523629489	0.00437959126483369	0.0184251085890121	2.00164134590578e-06	0	0	0	0	1.00082067295089e-05	0	0	0	1.00082067295089e-05	4.00328269181158e-06	0.000620508817229591	0.00229788426509447	0.000244200244200466	4.00328269180155e-05	0.0012550291238853	8.0065653836031e-06	0.000254208450929394	0.376358614063241	0.141043655797893	0.0136892251646222	0.0017174082747846	0	0	0.0022798694929832	0.000212173982666094	0	0.0148541804278709	2.00164134590578e-06	0	0	0	0	0	0.000138113252867419	0.00148321623731807	0	0.000186152645168476	0	0	7.40607297983739e-05	2.00164134590578e-06	0	0	0.000780640124901454	0	0	2.00164134590578e-06	0	0.00348886086591303	0.000334274104765825	4.60377509557729e-05	2.00164134590578e-06	0	0.179413118757759	0	0	0	0
30	2.80386933968674e-06	0	0	0.0955558670964791	0.000263563717930914	0	0.131728585448233	0.00028599467264893	0.000246740501892152	0.00200476657787561	0.0106799383148356	1.12154773587068e-05	0	0	0	0	2.80386933968674e-06	0	0.000302817888685686	0	5.60773867937348e-06	2.52348240572408e-05	0.000471050049067292	0.00203560914061402	2.80386933968674e-06	0	0.000328052712743831	5.60773867937348e-06	7.57044721715218e-05	0.445201177625002	0.195869900462623	0.0378578438244452	0.00127015281087841	0	0	0.000462638441047911	5.88812561334617e-05	0	0.00593298752277015	2.80386933968674e-06	0	0.000162624421702353	0	0	0	0	0.000787887284451612	0	0.00129538763494258	0	0	0.000336464320762208	2.80386933968674e-06	0	2.80386933968674e-06	7.57044721715218e-05	0	0	2.80386933968674e-06	0	0.000571989345295853	0.000869199495303291	0.000614047385390754	1.40193466984337e-05	0	0.0645703070237119	0	2.80386933968674e-06	0	0
32	1.15764411704967e-05	3.85881372348552e-06	0	0.0401393803517285	0.000436045950753603	7.71762744697105e-06	0.191883371213765	0.00125025564641284	8.48939019166413e-05	0.00366201422358878	0.0216479449887415	1.15764411704967e-05	0	0	0	0	3.85881372348552e-06	1.15764411704967e-05	1.54352548939622e-05	3.85881372348552e-06	2.31528823408931e-05	1.54352548939622e-05	0.000374304931178156	0.00367744947848265	0.000104187970534572	0	0.00229985297919544	5.0164578405352e-05	0.000108046784258036	0.325892254203438	0.293277560612266	0.00757871015292629	0.00204131245972326	0	0	0.00341890895901046	0.000235387637132396	0	0.00873249545624245	0	0	0	0	0	0	0	0.000300987470431308	0	0	0	0	0	0	0	0	9.26115293635722e-05	0	0	0	0	0.000212234754791604	4.63057646818866e-05	5.78822058522828e-05	0	0	0.0922873890109216	0	0	0	0
33	6.91742325983234e-06	3.45871162992119e-06	0	0.0740752269779073	0.000650237786423499	0	0.163348032857708	0.00146649373108795	1.38348465196446e-05	0.00630869001296357	0.020617380025974	0.000172935581495558	0	0	0	0	0	0	3.45871162992119e-06	0	3.45871162992119e-06	3.45871162992119e-06	0.000152183311716693	0.00102723735408542	2.07522697794669e-05	0	0.00146303501945864	2.76696930392893e-05	0.000131431041936824	0.374343277129007	0.283676610462945	0.00665110246432537	0.00177086035451732	0	0	0.000767833981841079	9.68439256376127e-05	0	0.00791699092087327	0	0	0	0	0	0	0	0.000418504107219651	0	3.8045827929123e-05	0	0	0	0	0	0	5.53393860786788e-05	0	0	6.91742325984237e-06	0	4.49632511888451e-05	0.000283614353652515	0.000283614353653517	0	0	0.0541495892779958	0	0	0	0
34	0.000128866340392168	5.6028843648804e-06	0	0.0900439546279135	0.000582699973946719	0	0.250675847926499	0.00410691423945063	0.00101412207003858	0.00593345454240269	0.0442851980200028	8.40432654731057e-06	0	0	0	0	0	0	5.6028843648804e-06	0	1.96100952770213e-05	1.12057687297407e-05	0.000319364408797461	0.00616597424354388	0	5.6028843648804e-06	0.000770396600169552	8.40432654731057e-06	0.000162483646581692	0.285245644458118	0.253443672802261	0.00464198969629953	0.00266417151549865	0	2.80144218244019e-06	0.00147636003013951	8.96461498379259e-05	0	0.0129510672093704	0	0	0	0	0	0	0	0.00184054751385934	5.6028843648804e-06	5.88302858311639e-05	2.80144218244019e-06	0	0.000380996136811586	0	0	5.60288436487037e-06	0.00132788359447213	0	0	1.96100952770213e-05	2.80144218244019e-06	0.000176490857493993	0.000224115374594815	8.12418232906455e-05	0	0	0.0311044125516326	0	0	0	0
35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	6.46705037831594e-06	0.000892452952208	0	0.0449007307765959	0.00117053611847799	0	0.24546983120981	0.000814848347667608	0.000206945612106711	0.00556166332535972	0.0223501261074727	6.46705037831594e-06	0	0	0	0	0	6.46705037831594e-06	6.46705037831594e-06	0.000536765181400624	3.23352518915797e-05	0	9.70057556747391e-05	0.00318825583650816	2.58682015132638e-05	0	0.000258682015132638	6.46705037831594e-06	0.00117053611847799	0.313302722628119	0.291515229904077	0.00375088921942725	0.00126754187415474	0	0	0.00314298648386836	0.000142275108323552	0	0.0286943025285834	1.94011511349478e-05	0	0.000879518851450767	0	0	0	0	0.00176550475328266	0	0.00252214964754522	0	0	0.00100239280864298	3.23352518915797e-05	0	6.46705037831594e-06	0.000375088921942725	0	0	9.05387052965233e-05	0	0.000168143309836014	0.00545819051930586	0.00033628661967303	0.00112526676582817	0	0.0176938498350492	0	0	0	0
37	0.000769713883654654	9.44434213072629e-06	0	0.0652981814918733	0.000401384540555567	0	0.218934017103608	0.00176609197844489	0.00335274145640603	0.0065024295570094	0.0419328790603942	0.000495827961863231	0	0	0	0	4.72217106536314e-06	0	0.000226664211137592	0	1.88886842614326e-05	9.44434213072629e-06	0.000283330263921989	0.00166220421501167	2.83330263921989e-05	4.72217106536314e-06	0.000292774606052555	3.7777368522865e-05	9.44434213072629e-05	0.297619553565857	0.250922003900816	0.0296977338301223	0.000944434213072629	0	0	0.000245552895398723	3.30551974575821e-05	0	0.0101715564748289	0	0	0	0	0	0	0	0.00464189415724882	0	0.00263969362553477	0	9.44434213072629e-06	0.00164331553074653	4.72217106536314e-06	0	0	0.00188886842614326	0	0	0	0	0.000901934673484581	0.00746575245434116	0.000538327501451278	0	0.00141192914855117	0.0470942120349395	0	0	0	0
38	0	6.65670379998119e-06	0	0.0790916261994749	0.00044932750649873	0	0.177347902639511	0.000495924433097797	0.000406058931798452	0.00662009192907649	0.0172342061381216	0.000266268151999247	0	0	0	0	0	0	0	0	6.65670379998119e-06	1.99701113999435e-05	0.000136462427899414	0.00114828140549275	7.3223741799793e-05	0	0.00103178908899508	2.99551670999153e-05	1.99701113999435e-05	0.382713871572043	0.270818009046119	0.00811452193217546	0.00191380234249459	0	0	0.000322850134298687	2.99551670999153e-05	0	0.0102513238520151	0	0	0	0	0	0	0	0.00392412689009613	0	0.000146447483598785	0	0	0	0	0	3.3283518999906e-06	0.000296223319099363	0	0	9.98505569997179e-06	0	7.3223741799793e-05	0.000342820245699432	0.000229656281099552	0	0	0.0364254831934962	0	0	0	0
39	1.04256443048506e-05	3.12769329144516e-05	0	0.0633740165141887	0.000152909449804141	0	0.296838944646929	0.00110511829630614	0.00046220356418004	0.00487920153465606	0.0408581000305572	3.47521476827686e-06	0	0	0	0	0	0	4.17025772193023e-05	0	1.04256443048506e-05	0.000229364174705711	0.000545608718617843	0.00271414273402677	6.95042953654369e-06	0	0.000382273624509853	3.47521476827686e-06	0.000483054852790744	0.356769023325992	0.181058689426637	0.0182483527481539	0.00167852873307293	0	0	0.000111206872584739	6.95042953654369e-06	0	0.00633531652255951	0	0	0	0	0	0	0	0.0046220356418004	3.47521476827686e-06	0.000510856570935675	0	0	0	0	0	1.04256443048506e-05	0.000768022463788324	0	0	2.08512886097013e-05	3.47521476827686e-06	0.00105299007478189	0.00070546859795922	0.000236314604241944	6.95042953654369e-06	0.00025369067808403	0.015464705718795	0	0	0	0
40	9.16590284142425e-06	0	0	0.0706049495875406	0.000192483959670059	0	0.234647112741101	0.00267644362969568	0.00485792850596437	0.00412465627863841	0.0556645279560346	0	0	0	0	0	2.74977085243229e-05	0	0	0	2.74977085242226e-05	0.00125572868927167	0.000174152153986911	0.00649862511456814	0	9.16590284142425e-06	0.000247479376718505	0	1.83318056828485e-05	0.272373968835789	0.290788267643993	0.00774518790101026	0.00175985334555826	0	0	0	0	0	0.00923006416131127	9.16590284142425e-06	0	0	0	0	0	0	0.00478460128321775	0	0	0	0	0	0	0	9.16590284142425e-06	0.00110907424380848	0	0	9.16590284142425e-06	0	0.000531622364803308	0.000971585701190871	2.74977085242226e-05	0	0	0.0296150320806645	0	0	0	0
41	0.000361284106939772	0	0	0.155954306161964	0.000395692117124512	0	0.145098578949318	0.00283866084024106	0.00332037298282342	0.00583215772631145	0.0440422530364875	0	0	0	0	0	8.60200254618504e-05	0	0.000774180229156653	0	1.72040050923701e-05	0.000275264081477921	0.000240856071293181	0.0277844682242077	0	0	0.00010322403055422	0	0.000395692117124512	0.255083783504926	0.29965936069954	0.0145201802979484	0.00254619275366676	0	0	0	0	0	0.0179265733062336	1.72040050923701e-05	0	0.000206448061108441	0	0	0	0.000361284106939772	0.00452465333929934	0.000412896122216882	0.00325155696245595	1.72040050923701e-05	0	0.00123868836665465	1.72040050923701e-05	0	1.72040050923701e-05	0.00111826033100406	0	0	3.44080101847401e-05	0	0.000326876096755032	0.000550528162955842	0.000447304132401622	0	0	0.0102019750197614	0	0	0	0
42	2.21627931029715e-05	7.38759770098046e-06	0	0.112801229295769	0.000391542678151393	0	0.0945686381702332	0.00133715518387758	0.000901286919519436	0.00222366690799242	0.030673305654486	0	0	0	0	0	0	0	6.64883793088142e-05	0	1.4775195401981e-05	0.00062794580458369	0.000206852735627132	0.0207148239534743	0	0	0.000376767482749813	0	4.43255862059429e-05	0.353740340716253	0.287207635821348	0.0218081884132373	0.0013149923907717	0	0	0.000169914747122681	2.95503908038617e-05	0	0.0412966711484737	7.38759770098046e-06	0	3.69379885048522e-05	0	0	0	0	0.00105642647123653	0	0.000369379885049525	0	0	0.000288116310338328	0	0	0	0.000406317873553976	0.000243790724132586	0	0	0	0.00101948848274009	0.00532645794240442	1.4775195401981e-05	0	8.12635747107951e-05	0.0205966223903298	0	0	7.38759770098046e-06	0
43	4.64110346876112e-06	0.000194926345687485	0	0.0993567430591462	0.000719371037657773	0	0.186395997512807	0.00333695339403687	0.00781561824138675	0.00463182126182248	0.0444849767480679	9.2822069375122e-06	0	0	0	0	0	0	6.96165520313165e-05	0	9.2822069375122e-06	3.71288277500689e-05	0.000297030622000551	0.00170792607650015	4.64110346876112e-06	3.71288277500689e-05	7.88987589688588e-05	4.64110346876112e-06	2.78466208125266e-05	0.220099690902444	0.354046578114185	0.0122664364679106	0.000566214623188174	0	0	8.35398624375797e-05	0	0	0.0071426582384202	0	0	0	0	0	0	0	0.000264542897719304	0	0.000143874207531956	0	0.000208849656094451	0.000111386483249705	4.64110346876112e-06	0	0	0.00159653959325648	0	0	0	0	0.000505880278095002	0.00262222345985144	0.000399134898312614	0	0	0.0507133376031268	0	0	0	0
44	4.34418017484897e-05	1.21004888186111e-05	0	0.0807438036300542	0.000345145882914957	0	0.0341214163507565	2.19274215521557e-05	4.7913483012592e-06	9.89086614096601e-05	0.00107228873220935	0.000112869664957315	0	0	0	0	0	0	0	2.5177922161227e-06	4.20697592811974e-05	0	0.000517257267230437	0.00722429354835125	3.78423141480211e-05	0	0.000115387457173308	0	3.45918135389499e-05	0.380167493758306	0.285962790173219	0.00420058327311006	0.000742342976916317	0	0	0.0320396569449696	0.00255180218308825	0	0.00322605710968834	2.24158938142083e-05	0	0	0	0	0	0	2.2171657683182e-05	0.00018214666635398	0.000704594037083654	7.06490438639571e-06	0	0.000231356760927434	2.27355608513651e-06	0	2.01423377290417e-05	0	0	0	7.25275020055358e-05	2.5177922161227e-06	0.000112963039276281	0.0231855304358386	7.35798774358715e-05	0.000272826730214979	2.51779221613271e-05	0.14162133053283	0	0	0	0
45	0.000181352193961832	8.0008320865373e-06	0	0.0453327146023854	0.000194686914105511	2.66694402884577e-06	0.155450833553539	0.000309365507345948	0.000461381316991089	0.00164017057774149	0.0076514624187523	8.0008320865373e-06	0	0	0	0	0	0	0	2.66694402884577e-06	8.0008320865373e-06	9.33430410096519e-05	0.000186686082018502	0.00265627625273042	0	0	0.000493384645336116	5.33388805769153e-06	2.66694402884577e-05	0.366766143678728	0.305282416037994	0.00571526105381253	0.00161083419342681	0	0	0.0276348740268611	0.00219756187977067	0	0.0020802163425019	0.00014401497755713	0	0	0	0	0	0	0.000698739335556969	0	0.00127213230175715	0	0	0	0	0	2.66694402884577e-06	4.26711044614721e-05	0	0	0	2.66694402884577e-06	0.000202687746192518	0.0062859870759884	2.93363843172934e-05	0	0	0.0653187931544355	0	0	0	0
46	4.08456687253085e-06	1.22537006176227e-05	0	0.0783256543476337	0.000196059209882162	0	0.0748619416397199	0.000187890076136279	0.000183805509263838	0.000608600464006687	0.00251200862660111	0	0	0	0	0	4.08456687253085e-06	0	8.16913374506171e-06	0	2.04228343626041e-05	5.30993693429312e-05	0.000179720942391397	0.00352906577786088	8.16913374506171e-06	0	0.000375780152272558	0	3.67611018527677e-05	0.449008267163502	0.312751200862425	0.00456246119661242	0.00209538280560615	0	0	0.00788729863085127	0.000375780152272558	0	0.00341469790542854	8.16913374506171e-06	0	0	0	0	0	0	0.000212397477370923	0	0	0	0	0	0	0	4.08456687253085e-06	4.08456687253085e-06	0	0	8.16913374506171e-06	0	0.000306342515440065	0.00570205535404541	3.67611018527677e-05	0	0	0.0525152762801781	0	0	0	0
47	3.4967357971344e-06	1.04902073913832e-05	0	0.107531619233702	0.000356667051308029	0	0.0448316496550034	5.59477727541104e-05	0.000153856375073953	0.000164346582464836	0.00429049482308423	3.4967357971344e-06	3.4967357971344e-06	0	0	0	0	0	6.9934715942688e-06	0	2.09804147827664e-05	0.00501781586887745	0.00055598099174481	0.0159695923855275	3.4967357971344e-06	3.4967357971344e-06	0.000262255184784079	1.39869431885777e-05	2.44771505799609e-05	0.376902661365596	0.276196670407917	0.0111685741360463	0.00234281298407725	0	0	0.000293725806958728	2.09804147827664e-05	0	0.00300719278553318	0	0	0	0	0	0	0	0.000150359639276659	0	0	0	0	0	0	0	2.44771505799609e-05	3.4967357971344e-06	0	0	2.09804147827664e-05	0	0.00199663614015709	0.00561575769019681	7.69281875369768e-05	0	0	0.142894108349916	0	0	0	0
49	9.52544245680427e-06	0	0	0.089786820597867	0.00036672953458745	0	0.168581280600056	0.000666780971975999	0.00101445962164962	0.00326246404144937	0.0341582366500675	0	0	0	0	0	0	0	0	0	4.76272122839713e-06	3.33390485988501e-05	0.000404831304413104	0.00146215541711809	3.33390485988501e-05	0	0.000490560286524834	0	3.33390485988501e-05	0.302866205635632	0.321035987121623	0.0434360176030091	0.00200034291592699	0	0	0.000604865596006806	4.28644910555641e-05	0	0.00460078870664111	0	0	0	0	0	0	0	0.00201939380084182	0	4.76272122839713e-06	0	0	0	0	0	0	0.000200034291592699	0	0	9.52544245680427e-06	0	0.000361966813358743	0.00138118915623507	5.71526547407856e-05	0	0	0.0210702787144604	0	0	0	0
50	5.87035899202227e-05	1.95678633067075e-05	0	0.113955408752933	0.000324826530892767	0	0.181754141538425	0.00196069990334084	0.000532245881944087	0.00164761409042431	0.0584922569965382	1.17407179840446e-05	0	0	0	0	1.17407179840446e-05	3.91357266135151e-06	0	0	1.95678633067075e-05	3.91357266135151e-05	0.00163978694510415	0.00866464987224048	1.95678633068076e-05	3.91357266135151e-06	0.000727924515011161	3.91357266135151e-06	3.91357266135151e-05	0.312365715538225	0.259176349497397	0.0287725862062393	0.00147933046599081	0	0	0.00121712109768536	5.47900172589412e-05	0	0.00786628104931384	3.91357266135151e-06	3.91357266135151e-06	0	0	0	0	0	0.00241467433206031	0	2.3481435968089e-05	3.91357266135151e-06	0	3.91357266135151e-06	0	0	2.73950086294706e-05	5.47900172589412e-05	0	0	7.82714532269301e-05	3.91357266135151e-06	0.000121320752501526	0.00648087632719498	0.000183937915083832	3.91357266135151e-06	0	0.00972914163612264	0	0	0	0
51	4.63072299478194e-06	1.85228919791679e-05	0	0.104339450518525	0.000430657238514751	0	0.15511995887964	0.00199584161075203	0.000245428318724074	0.00277843379687518	0.0400789075198579	1.38921689843759e-05	0	0	0	0	4.63072299478194e-06	4.63072299478194e-06	0.000398242177551308	0.000226905426744105	1.38921689843759e-05	6.48301219269873e-05	0.000764069294139172	0.00483447480656362	0	0	0.00113915785672103	4.63072299478194e-06	0.000180598196796185	0.338737387067985	0.296486670463416	0.0269322849376812	0.00163464521716367	0	0	0.000300996994660977	2.31536149739598e-05	0	0.00735821883872173	0	0	0.000203751811770646	0	0	0	0	0.000171336750807202	0	0.000527902421405081	0	0	0.000250059041718566	4.63072299478194e-06	0	4.63072299478194e-06	4.63072299478194e-06	0	0	4.63072299478194e-06	0	8.33530139062555e-05	0.00121788014762939	9.72451828905311e-05	0	0	0.0132948057180324	0	0	0	0
52	6.32619106361763e-06	6.32619106361763e-06	0	0.105660043144811	0.000638945297425802	0	0.123794069828746	0.000303657171053807	0.000246721451481468	0.00219518829907005	0.0144585096758914	9.48928659542645e-06	0	0	0	0	0	3.16309553180882e-06	3.16309553180882e-06	0	1.26523821272754e-05	7.27511972316328e-05	0.000594661959979536	0.0048395361636738	0.00010754524808164	0	0.000661086966148433	0	6.64250061678949e-05	0.340111847057786	0.330919891442559	0.0296287158463996	0.00201172875822997	0	0	0.00129686916804272	7.27511972316328e-05	0	0.00480157901728756	0	7.90773882951703e-05	0	0	0	0	0	0.000129686916804272	0	6.64250061679952e-05	3.16309553180882e-06	0.000104382152550122	0	0	0	6.32619106361763e-06	9.48928659542645e-06	0	0	9.48928659542645e-06	0	0.00246721451481468	0.00386846583540451	8.54035793588079e-05	0	0	0.0306472326076066	0	0	0	0
