Timepoint	Corynebacteriaceae	Micrococcaceae	unknown911	Bifidobacteriaceae	Coriobacteriaceae	unknown7576	Bacteroidaceae	Porphyromonadaceae	Rikenellaceae	unknown2246	unknown2958	Flavobacteriaceae	Sphingobacteriaceae	unknown7558	unknown5503	unknown1455	unknown588	Bacillaceae	Staphylococcaceae	Aerococcaceae	Enterococcaceae	Lactobacillaceae	Leuconostocaceae	Streptococcaceae	Turicibacteraceae	Catabacteriaceae	Clostridiaceae	ClostridialesFamilyXIII.IncertaeSedis	ClostridialesFamilyXI.IncertaeSedis	Lachnospiraceae	Ruminococcaceae	unknown2010	unknown3038	unknown3427	unknown3464	unknown3979	unknown4490	unknown4830	Veillonellaceae	Fusobacteriaceae	Caulobacteraceae	Bradyrhizobiaceae	Phyllobacteriaceae	Rhizobiaceae	Rhodospirillaceae	Sphingomonadaceae	Alcaligenaceae	Burkholderiaceae	Comamonadaceae	Oxalobacteraceae	unknown3491	unknown4277	unknown7161	unknown78	Neisseriaceae	Desulfovibrionaceae	unknown6463	unknown3424	Campylobacteraceae	Aeromonadaceae	Enterobacteriaceae	Pasteurellaceae	Moraxellaceae	Pseudomonadaceae	Xanthomonadaceae	Erysipelotrichaceae	unknown2221	unknown6436	Verrucomicrobiaceae	unknown1257
138	0.0007779483190008	1.05128151216732e-05	0	0	1.05128151216732e-05	3.1538445364919e-05	0.622589937133841	0	0.0497361283404157	0.00403692100670642	0.0239587056622218	0	0	0	0	0	0	0	0.00277538319211569	0	0	0.0012510249994781	5.25640756081649e-05	0.000105128151216732	0	0.000515127940959976	6.30768907298381e-05	0.000893589285338201	0	0.091040978953348	0.166712222198446	0.000336410083892536	4.20512604864917e-05	8.41025209730839e-05	0.00281743445259635	2.10256302432459e-05	0	0.000126153781460079	0.0165051197408963	0	0	0	0.00160846071360896	0	0	0	0	0	0.000126153781460079	0.000693845798027415	0	0.0020710245789666	0	0	0	0	0	0	0	0	0	1.05128151216732e-05	0.00112487121801601	0.000609743277055034	0	0.000651794537541727	0.00241794747797478	0	0.00619204810664439	0
139	0	0	0	0	0	0.00199969929333607	0.469583521274913	0	0.0521124642910647	0.00216508795669484	0.0228537062096126	0	0	0	0	0	0	0	0	0	0	0	0.000225529995488962	0.000796872650730288	9.02119981957864e-05	0.00144339197113661	4.51059990978932e-05	0.000691625319501701	0	0.177687565779426	0.205352578559897	0.00174409863178251	0.000240565328521761	0.000721695985566291	0.00347316193053424	0.00025560066155456	1.50353330325974e-05	0.000360847992783146	0.0392722898811832	0	0	0	0	0	0	0	0	0	0	0.000751766651630882	0	0	0	0	0	0	0	0	0	0	0.000631483987370505	1.50353330325974e-05	4.51059990978932e-05	0	0	0.00225529995488962	0.00639001653886905	0	0.00878063449105587	0
140	3.88681592040507e-05	0	0	0	0.000233208955223499	0.0116863598672957	0.248950559701407	0	0.0310297470978985	0.00134742951907335	0.0141868781094563	0	0	0	0	0	0	0	0.000492330016583836	0	0	1.29560530680169e-05	0.000259121061360337	0.00483260779436547	7.77363184080007e-05	0.00185271558871957	0.00125673714759039	0.0010105721393025	6.47802653400845e-05	0.304752280265523	0.294905679933605	0.00445688225539338	0.0018397595356592	0.00453461857379585	0.00171019900497501	0.002021144278605	0.000181384742951833	0.00259121061360338	0.0197320688225144	0	0	0	0	0	0	0	0	0	0.000492330016583836	0.000453461857379585	0	0.000233208955224506	0	0	9.06923714760175e-05	0	0	0	1.29560530680169e-05	0	0.000142516583748589	0	0.000401637645107919	0	0	0.015391791044775	0.00404228855722006	0	0.0246812810944936	0
141	0	0	0	0	6.38019587201386e-05	0.00891632373113446	0.245972501355671	0	0.0461128656649537	0.00156314798864113	0.0127922927233574	0	0	0	0	0	0	0	1.59504896800095e-05	0	1.59504896800095e-05	3.19009793600189e-05	0.000175455386480004	0.00413117682712156	0	0.000701821545921021	0.00116438574664845	0.00108463329824387	1.59504896800095e-05	0.258445784285832	0.321545921459813	0.000669920566561204	0.00137174211248222	0.0046415924968887	0.00118033623632332	0.00127603917440277	7.97524484001481e-05	0.00299869205984299	0.0165725587775411	0	4.78514690401291e-05	0	0	0	0	0	0	0	0	0.000287108814240372	0	0	0	0	0	0	0	0	0	0	0.00110058378791874	0	0	0	0	0.0115322040386295	0.00682680958305131	0	0.048664944013739	0
142	0	0	0	0	6.18917204351466e-05	0.00759720868340747	0.386250754305094	0	0.032663355459602	0.00190317040337681	0.0152717820173137	0	0	0	0	0	0	0	0	0	0	1.54729301088119e-05	7.73646505439584e-05	0.000293985672067424	1.54729301088119e-05	0.000293985672066417	0.000402296182828101	0.000464187903263347	0	0.228148354454224	0.277073759457826	0.00413127233903967	0.00140803663990288	0.0017639140323985	0.00133067198935379	0.000108310510761683	0	0.00136161784957342	0.0191864333348663	0	0	0.000139256370979307	0	0	0	1.54729301088119e-05	0	0	0.000557025483916218	0.000216621021522359	0	0.000247566881739982	0	0	1.54729301088119e-05	0	0	0	0	0	1.54729301088119e-05	0	0	1.54729301088119e-05	0.000649863064568083	0.00481208126382134	0.00434789336056706	0	0.00914450169428866	0
143	0.000326772742125621	0.000201090918231074	0	0	0.000100545459115637	0.00668627303119354	0.476484930749771	0	0.0392127290550745	0.00226227283010588	0.021667546439405	0	2.51363647789094e-05	0	0	0	0	0	0	0	0	0	0	0.000402181836462148	2.51363647789094e-05	0.000276500012567601	2.51363647789094e-05	0.00098031822637787	0	0.181987280999006	0.207902873086619	0.00389613654073398	0.000628409119472736	0.00130709096850249	0.00258904557223151	0	0	0.000703818213810271	0.0274740467033054	0	0	0	0	0	0	0	0	0	0.00098031822637787	0.000578136389914716	0	0.000100545459115739	0	0	0	0	0	0	0	0	0.000879772767262838	2.51363647789094e-05	0.000351909106904127	5.02727295578189e-05	0.000779227308145789	0.00309177286780162	0.00268959103134552	0	0.0153080461503472	0
144	1.47451304206286e-05	0	0	0	2.94902608412572e-05	0.0022265146935212	0.524130405933551	1.47451304206286e-05	0.0778837788819711	0.00325867382296925	0.0313039118830984	0.000398118521358389	0	0	0	0	0	0	0	0	0	0	7.37256521033454e-05	0.000280157477992753	8.84707825240753e-05	0.000398118521358389	8.8470782523974e-05	0.000663530868930311	0.000191686695468779	0.11120777363311	0.182470988955506	0.0031554579100214	0.000280157477992753	0.000589805216827168	0.00202008286763563	7.37256521033454e-05	0	0.000309647738834415	0.0390745956147973	0	0	0	0	0	0	0	0	0	0.00116486530322946	0.00122384582491683	0	0.000324392869255246	0	0	0.000353883130096908	0	0	0	0	0	0.000530824695143844	0.000191686695468779	1.47451304206286e-05	0	0	0.00171043512879211	0.00507232486470919	0	0.00918621625208461	0
147	0.000413372603731257	0	0	0	5.16715754662561e-05	0.00173960970736728	0.507604333522217	0	0.034516612411573	0.00234244475447913	0.0413544842315674	0	0.00017223858488752	0	0	0	0	0	0	0	0	0	1.7223858488752e-05	0.000189462443376575	0	0.000327253311286993	0.00017223858488752	0.000706178198040141	1.7223858488752e-05	0.176889026679877	0.199658967602272	0.00285916050914069	0.000344477169776047	0.000292805594309892	0.000775073631996357	0.000189462443376575	0	0.000361701028265101	0.0173960970736728	0	0	0	0	0	0	0.000551163471641675	0	0	0.00210131073563036	5.16715754663568e-05	0	0	0	0	0	0	0	0	0	0	0	1.7223858488752e-05	0	0	0	0.00303139909403122	0.00158459498096881	0	0.00427151690522902	0
148	0	2.86837047873354e-05	0	0	0	0.00232338008777246	0.376158104580604	0	0.0241516794308566	0.00152023635372666	0.0408742793219303	0	0	0	0	0	0	0	0	0	0	0	2.86837047873354e-05	0.00203654303989608	0	0.000458939276597165	0.000917878553193324	0.00077446002925715	0	0.214439376989664	0.278891661647522	0.00321257493617311	0.00172102228723811	0.000889194848406693	0.000430255571809528	0.000602357800533339	0.000143418523936174	0.000803143734044787	0.018787826635671	0	0	0.00063104150531997	0	0	0	0	0	0	0	0.000258153343085717	8.60511143619056e-05	0.00100392966755523	0	0	0	0	0	0	0	0	0	0	0.00077446002925715	0.000114734819149543	0	0.00978114333246759	0.00140550153458014	0	0.0167512835958152	0
149	0	1.27179539355442e-05	0	0	0.000101743631484354	0.00348471937834215	0.262791082170945	0	0.0273690368693959	0.000712205420391485	0.0193821617977674	0	0	0	0	0	0	0	0	0	2.54359078710885e-05	6.35897696778219e-05	0.00013989749329149	0.00230194966233301	2.54359078710885e-05	0.000152615447226531	0.000966564499103376	0.000801231097940798	2.54359078710885e-05	0.268819392335912	0.358213890549302	0.00548143814622411	0.00277251395794966	0.00479466863371176	0.00115733380813906	0.00127179539355442	0.000101743631484354	0.00128451334748947	0.0191405206730419	0	0	0	0	0	0	0	0	0	0	0.000432410433809511	0	0	0	0	1.27179539355442e-05	0	0	0	0	0	0	8.90256775489104e-05	2.54359078710885e-05	1.27179539355442e-05	0	0.0114715944498901	0.00216205216904755	0	0.00440041206170535	0
150	0	0	0	0	0.000168365915255869	0.00469553830324981	0.331905340941066	0.00138434196988606	0.0313160602376017	0.00108502478720337	0.0207090075764769	0.00267514732017938	0	0	0	0	1.87073239173411e-05	0	0	0.00138434196988606	0	5.61219717520233e-05	9.35366195867055e-05	0.00121597605462516	0	0.000299317182677659	0.000430268450098443	0.001590122532976	3.74146478346822e-05	0.22815452249538	0.299279768029146	0.00316153774202743	0.00127209802637879	0.00338602562904196	0.00218875689833132	0.00035543915442928	3.74146478346822e-05	0.000916658871949514	0.0216069591244948	0.000598634365354312	0	0.00140304929380059	0	0	0	0.0025816107005967	0	0	0.00750163689085097	0.000673463661024481	0.000710878308858561	0.00312412309419838	3.74146478346822e-05	0	0.00231970816575311	0	0	0	0	0	0	0.00224487887008496	0.001384341969876	0.000243195210925032	3.74146478346822e-05	0.0048639042185107	0.00424656252923081	0	0.00860536900197892	0
151	0	0	0	0	4.14290251750936e-05	0.0018643061328777	0.299711377791098	0	0.0241255023269404	0.00037286122657554	0.0138372944084794	0.00037286122657554	0	0	0	0	0	0	0.000676674077858753	0	1.38096750583645e-05	0	2.7619350116729e-05	0.000856199853616786	0.000248574151050359	0.000262383826108825	0.00204383190863472	0.0006214353776259	8.28580503501871e-05	0.276138262466456	0.328932650215096	0.00381147031610015	0.00273431566154791	0.00215430930910446	0.00526148619722388	0.00345241876458609	0.000248574151050359	0.000870009528675251	0.0124148978774102	0	0	0	0	0	0	0	0	0	0.000248574151049352	0.000690483752917218	0	1.38096750583645e-05	0	0	0.000193335450816498	0	0	0	0	0	0.000193335450817506	4.14290251750936e-05	0.000510957977159185	6.90483752917218e-05	0	0.0127601397539977	0.000911438553850647	0	0.00319003493847424	0
153	3.3772374197861e-05	5.62872903298686e-05	0	0	3.37723741979612e-05	9.00596645278299e-05	0.395069233366971	2.25149161319074e-05	0.00457052797478561	0.000382753574243026	0.00530226274907361	1.12574580659536e-05	0	0	0	0	0	1.12574580659536e-05	2.25149161319074e-05	0	0.000101317122593182	0	0.00024766407745078	0.00709219858156285	0	7.88022064618762e-05	0.0345378813463611	0.000461555780705504	0.000135089496791244	0.241224811437375	0.130552741191231	0.000461555780705504	0.000788022064618762	0.00027017899358349	0.000123832038725892	0.000213891703253722	2.25149161319074e-05	0.000112574580659536	0.00279184960035371	5.62872903298686e-05	0	0.000236406619385428	0	0	0	0	0	1.12574580659536e-05	0.0018011932905566	2.25149161319074e-05	0	0.000337723741979612	0	0	0.000123832038725892	0	0.000303951367781552	0.000101317122594184	7.88022064617759e-05	0	0.0664302600473445	0.0867724867725826	0.00191376787122014	0	0.000551615445233334	0.0158054711246246	3.37723741979612e-05	0	0.000596645277496748	0
155	0.000112497011798185	0.000140621264747982	0	0.00113903224445977	0.000182807644171674	0.000126559138273083	0.0580203338349478	0.00134996414157822	0.00291086018028495	0.000168745517696775	0.00804353634356771	0.00178589006229305	2.81242529494959e-05	0	0	0	0.000379677414818246	0	1.40621264747982e-05	0	0.00265774190372269	9.84348853234872e-05	0.135432340078627	0.0274070844993334	0.0235681239716971	5.62485058991929e-05	0.132352734380456	9.84348853233866e-05	0.00400770604530091	0.0492455669146793	0.0368146471109573	9.84348853233866e-05	0.000112497011798185	2.81242529494959e-05	0.000323428908919656	0.00206713259179102	0.000182807644171674	0.000323428908919656	0.0266336675431989	4.21863794242942e-05	4.21863794243947e-05	5.62485058990925e-05	0	0.000253118276546167	0	1.40621264747982e-05	9.84348853233866e-05	2.81242529495965e-05	0.00216556747711631	0.000182807644171674	0	2.81242529494959e-05	0	0	0.00184213856819465	2.81242529494959e-05	0	0	0.00192651132704203	0.000351553161869454	0.217414537426473	0.224825278078152	0.028025818064221	0.000112497011798185	5.62485058990925e-05	0.00566703696933294	0.000253118276546167	0	0.000674982070789109	0
156	3.15646602065214e-05	1.05215534021738e-05	0	1.05215534021738e-05	0	0	0.430142146186635	7.3650873814916e-05	4.2086213608595e-05	1.05215534021738e-05	0.064118346432616	3.15646602064212e-05	0	0	0	0	0	0	0.000273560388455116	0	0.000326168155466487	1.05215534021738e-05	0.000799638058563806	0.00104163378681511	0.000841724272170898	1.05215534021738e-05	0.0837726081877834	0	6.31293204128424e-05	0.0417074376860731	0.0914322990646589	0	0	0	1.05215534021738e-05	0	0	0	0.0463053565228468	4.2086213608595e-05	0	0	0	0	0	0	0	0	0.000673379417737521	0.00182022873857336	0	0.000694422524541066	0	0	6.31293204129426e-05	0	0	0	1.05215534021738e-05	0	0.174605178708532	0.044548257104687	0.00730195806108798	0.000946939806192636	3.15646602064212e-05	0.00817524699346671	0	0	2.10431068042474e-05	0
157	0	1.43254161533698e-05	0	2.86508323067396e-05	1.43254161533698e-05	0	0.541142595192938	0	1.43254161533698e-05	1.43254161533698e-05	0.160401684668587	0	0	0	0	0	0	0	0	0	0	0	0.000143254161532697	8.59524969200184e-05	0.000229206658453716	0	0.00378190986447881	0	1.43254161533698e-05	0.0437641463484235	0.0966392573704111	0	0	0	0	2.86508323066395e-05	0	0	0.0597799616077912	0.000615992894593298	2.86508323066395e-05	0	0	0	0	0	1.43254161533698e-05	0	0.000214881242299546	0	0	0.00123198578919061	0	0.000730596223819656	0.000358135403833244	0	0	0	0	0	0.0780591926195039	0.00614560352977181	0.00610262728131831	0	0	0.000401111652292751	0	0	0	0
158	0	9.60301150441368e-06	0	1.92060230088674e-05	5.76180690265021e-05	0	0.506434017708519	0	9.60301150441368e-06	5.76180690265021e-05	0.120959532909391	0	0	0	0	0	0	0	9.60301150441368e-06	0	0	0	7.68240920352694e-05	0.0004705475637164	0.000278487333627727	0	0.00181496917432811	0	9.60301150441368e-06	0.0560623811627351	0.13957016920497	0	0	0	0	0.000278487333627727	1.92060230088674e-05	0	0.0592793900167476	0.00645322373096663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106593427698699	0	0	0	4.80150575220184e-05	0	0.100927650910937	0.00166132099026557	0.00274646129026413	0	0	0.00167092400176636	0	0	9.60301150441368e-06	0
159	0.000551179960256954	0	0	1.45047357962198e-05	0.000101533150573439	7.25236789811992e-06	0.359521633813494	0.000203066301146877	3.62618394905996e-05	7.25236789811992e-06	0.0780137214800934	8.7028414777419e-05	0	0	0	0	0	0	7.25236789811992e-06	0	0.000123290254267818	6.52713110830393e-05	0.00609198903441634	0.00131267858956125	0.000203066301146877	0	0.00105884571312515	2.17571036943798e-05	0.0016825493523627	0.131579710775498	0.0960286033389879	0	0	0	1.45047357962198e-05	9.42807826755791e-05	0	0	0.0180946579057575	0.000130542622166278	7.25236789811992e-06	0	0	0	0	0	0	0	5.07665752868194e-05	0	0	7.25236789811992e-06	0	0	0.000101533150573439	0	0	0	0.000101533150573439	1.45047357962198e-05	0.293488824101116	0.000442394441786056	0.00229174825580334	7.25236789811992e-06	0	0.00841999912971197	0	0	1.45047357962198e-05	0
160	7.97893560998759e-06	7.97893560998759e-06	0	0	0.000582462299528753	0	0.362155908401682	0	0.000247347003909635	0.00036703103805975	0.092986515598802	0	0	0	0	0	0	7.97893560998759e-06	0	0	0.000255325939520043	0.000590441235139161	0.000877682917098834	0.000845767174659205	0.000909598659538464	0	0.00197877603127508	0	1.59578712200152e-05	0.212032234900043	0.210037500997442	0	0	0	0	0.000398946780499379	7.97893560998759e-06	0	0.0323386260272659	5.58525492699532e-05	0	0	0	7.97893560998759e-06	0	0	0	0.000390967844889973	0.00110109311417024	0	0	0.000223410197079412	7.97893560998759e-06	0	0	0	0	0	1.59578712200152e-05	0	0.0654751456154725	8.77682917098835e-05	0.00106119843612821	0.000422883587329602	0	0.0144977260033866	0	0	0	0
161	0	0	0	1.02733744953081e-05	0.00127389843742261	0	0.311468167948977	0	0.00133553868439306	0.000965697202560363	0.0845909655945125	0.000575308971737854	0	0	0	0	0	1.02733744953081e-05	0	0	0.000462301852289365	0.000143827242934714	0.000308201234860245	0.000472575226784773	0.00153073279980281	0	0.00124307831393739	1.02733744953081e-05	0.000267107736878612	0.213850563494743	0.319892335035272	0	0	0	0	0.00160264642127167	7.19136214672568e-05	0	0.0259402706006804	6.16402469719488e-05	0	0	0	0	0	0	0	0	2.05467489906161e-05	0	0	0	0	0	1.02733744953081e-05	0	0	0	1.02733744953081e-05	0	0.0195707784135674	3.08201234859243e-05	0.000945150453569546	1.02733744953081e-05	0	0.0133142933459169	0	0	0	0
162	8.74423973208112e-06	8.74423973208112e-06	0	8.74423973208112e-06	0.00113675116517486	0	0.324988413882427	0	0.00121544932276257	0.00170512674775727	0.0870838834918294	0	0	0	0	0	0	0	0.000288559911159308	0	0.00021860599330278	2.62327191962734e-05	0.000306048390623691	0.00103182028838455	0.00116298388436742	8.74423973208112e-06	0.000664562219638526	0	1.74884794641823e-05	0.300626961988891	0.204169253503847	0	0	0	0	0.00160019587096697	0.000122419356248675	0	0.0432490097148893	0	0	0	0	0	0	0	0	0	0.00167889402855468	0	0	0	0	0	8.74423973208112e-06	0	0	0	8.74423973208112e-06	0	0.0151887444146501	0	0.000332281109819263	0.000507165904461086	0	0.0126266821731921	0	0	0	0
163	0.000234835822132053	0	0	1.38138718901799e-05	0.0010912958793232	0	0.404262960865023	0	0.0021825917586464	0.00211352239919048	0.0685444323188533	0.0019615698083975	0	0	0	0	1.38138718901799e-05	0	0	0	0.000193394206461513	0	0.000110510975121439	0.000828832313408781	0.000179580334571333	0	0.000276277437802592	0	0.000124324847011618	0.313298614468756	0.14939702449226	0	0	0	0	0.000276277437802592	1.38138718901799e-05	0	0.0237460457791277	0	0	0.00110510975121439	0	0	0.000939343288529215	0	0	0	0.00926910803827148	0	0.000911715544748855	0.00186487270516925	0	0	0.000276277437802592	0	1.38138718901799e-05	0	0	0	0.00406127833570684	0	0.000221021950241872	0	0	0.0124739263168655	0	0	0	0
164	3.88195743822017e-05	0	0	7.76391487645036e-06	0.00114129548683382	0	0.487830063431322	7.76391487645036e-06	0.00256209190922431	0.001614894294304	0.0436487294353321	7.76391487645036e-06	0	0	0	0	0	0	0	0	0.000877322381037657	0.00021738961654073	0.000504654466969123	0.0010558924232007	1.55278297528807e-05	7.76391487645036e-06	0.000916141955421363	0	0.000434779233080459	0.295820684621878	0.104416891173122	0	0	0	0	0.00102483676368772	7.76391487645036e-05	0	0.0340292389035	0	0	0	0	0	0	0	0	0.000209625701663989	0.00100930893393624	0	0	0	0	0	1.55278297528807e-05	0	0	0	0	0	0.00914589172445212	7.76391487645036e-06	0.000496890552092382	0	0	0.0128415152056145	0	0	1.55278297528807e-05	0
165	1.44644536052446e-05	0	0	0	0.000448398061762182	0	0.529326679684728	0	0.00396326028783542	0.000621971505025318	0.0520431040716268	0	0	0	0	0	0	0	0	0	0.000144644536052446	1.44644536052446e-05	0.000216966804078669	0.000810009401893297	2.89289072104892e-05	0	0.00153323208215553	0	8.67867216314676e-05	0.202299848123229	0.154408042236316	0	0	0	0	0.000130180082447602	1.44644536052446e-05	0	0.0362334562811958	0	0	0	0	0	0	0	0	0.00146090981413131	0.0018803789686798	0	0	0.00111376292760704	0	0	0	0	0	0	0	1.44644536052446e-05	0.00757937368913655	0	0.000419469154551493	0	0.000925725030735054	0.00426701381354916	0	0	0	0
166	2.48954391555536e-05	0	0	0	0.00089623580960033	0	0.493265783708369	2.48954391555536e-05	0.004020613423619	0.00190450109539794	0.0723212507469202	0	0	0	0	0	1.24477195777768e-05	1.24477195777768e-05	0	0	9.95817566222144e-05	9.95817566222144e-05	0.000161820354511199	0.000721967735510653	0	0	0.0011825333598903	0	0.000522804222267027	0.278716889065851	0.0860884285998975	0	0	0	0	0	0	0	0.0477370045808036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24477195777768e-05	0	0	0	0	0	0.0015061740689127	0	0.000124477195777768	0	0	0.0105183230432279	0	0	2.48954391555536e-05	0
167	0	2.68485206464721e-05	0	0	0.00115448638779569	0	0.426972023841523	0	0.00558449229448063	0.00075175857810162	0.0575363797453971	0	0	0	0	0	0	0	5.36970412929443e-05	0	8.05455619395166e-05	0	0.000402727809697082	0.000939698222627526	2.68485206464721e-05	0	0.00134242603232361	0	8.05455619394164e-05	0.291279600494256	0.0701283359285868	0	0	0	0	0.000563818933576716	0	0	0.0454813939751731	0	2.68485206464721e-05	0.000107394082586089	0	0	0	0	0	8.05455619395166e-05	0.000295333727111995	0	0	8.05455619395166e-05	0	0	2.68485206464721e-05	0	0	0	0	0	0.0326746496267973	0	0.000402727809697082	0	0	0.0638189335766929	0	0	8.05455619395166e-05	0
168	2.01353092783144e-05	0	0	0	0.0225716817009545	0	0.110865012886661	6.0405927835044e-05	0.00350354381443093	0.000241623711340377	0.015846488402086	0	0	0	0	0	2.01353092783144e-05	2.01353092783144e-05	0.000261759020617987	0	0.000785277061854967	2.01353092783144e-05	0.000926224226803268	0.00231556056701069	4.02706185567296e-05	0	0.000362435567010063	0	0.000221488402061761	0.381302351804244	0.0412371134020669	0	0	0	0	0.00157055412370591	0.000140947164948301	0	0.000563788659794215	0	0	0.000583923969071823	0	0	0.000241623711339369	0	0	0	0.00030202963917522	0	0	0.000322164948453837	0	0	2.01353092783144e-05	0	0	0	2.01353092783144e-05	0	0.283243395618226	0.000624194587629056	0.00100676546391673	0	0	0.130315721649692	0	0	0.000422841494844904	0
169	6.62635633231046e-05	0.00122587592147729	0	1.65658908308014e-05	0.00884618570362575	0	0.0728236560920335	1.65658908308014e-05	0.00165658908307006	9.93953449846066e-05	0.027250890416633	0	0	0	0	0	9.93953449846066e-05	0	0	0	0.00082829454153906	0.000182224799138815	0.000844860432369861	0.00332974405698804	0	0	0.000579806179077039	1.65658908308014e-05	6.62635633232054e-05	0.581230845688752	0.120533421684399	0	0	0	0	0.000115961235815609	0	0	0.0106187360225407	0	0	0	0	0	0	0	0	0.000248488362462021	0.00104365112234149	1.65658908308014e-05	0	0.000513542615753835	0	0	1.65658908308014e-05	0	0	0	0	0	0.0143294955685475	1.65658908308014e-05	0.000414147270769026	0	0	0.152870040586912	0	0	8.2829454153906e-05	0
171	0.00249782262172663	0	0	1.64330435640306e-05	0.000739486960379872	0	0.339424514814321	0.00036152695840767	0.0157921548649727	0.00187336696629246	0.0607693950996958	0.00113388000591359	0	0	0	0	0	0	0	0	0.000213629566331896	6.5732174256022e-05	0.000608022611868629	0.00100241565740537	0.000164330435640306	3.28660871280611e-05	0.007279838298854	1.64330435640306e-05	0.000821652178200526	0.260808834404714	0.226233710744962	0	0	0	0	9.85982613840831e-05	1.64330435640306e-05	0	0.0336548732190704	0	0	0.000410826089100263	0	0	0	0	0	0	0.00221846088113661	0	0	0	0	0.000558723481176036	0	0	0	0	0	0	0.0153977618195684	0	0.000723053916816342	0	0	0.0225297027263205	0	0	0.00453552002366441	0
172	0	0	0	0	0.000833333333332669	0	0.402227564102774	0	0.0107852564102156	0.0032852564102536	0.0386698717948603	0.000721153846153156	0	0	0	0	0	0	0	0	9.61538461538542e-05	3.20512820513181e-05	0.000160256410256591	0.000512820512819488	0	6.41025641025361e-05	0.000785256410255592	1.60256410256591e-05	0	0.175416666666878	0.324727564102269	0	0	0	0	8.01282051281951e-05	0	0	0.0226602564102397	0	0	0	0	0	0	0	0	0	3.20512820513181e-05	0	0	0	0	0.000368589743589257	0	0	0	0	1.60256410256591e-05	0	0.000352564102563899	0	0.00123397435897365	0	0	0.00527243589744013	0	0	0.0116506410255869	0
175	1.95662169698145e-05	0	0	0	0.00104679260788062	0	0.364244695109123	0	0.00474480761516525	0.00048915542424386	0.101881291761405	0	0	0	0	0	0	0	0	0	0	0	9.78310848488722e-05	0.000498938532729419	0	9.78310848488722e-06	0.00070438381091212	0	0.00024457771212193	0.202696224698262	0.272547619281262	0	0	0	0	7.82648678790577e-05	0	0	0.041627126603236	0	0.000146746627273358	0	0	0	0	0	0	0	0.000117397301818687	0	0	0.000127180410303244	0	0	0	0	0	0	9.78310848488722e-06	0	5.86986509093434e-05	9.78310848488722e-06	0	0	0	0.00848195505638409	0	0	0.000117397301818687	0
176	0	0	0	1.03110854479353e-05	0.000783642494046485	0	0.262149036429381	0	0.0074755369497756	0.000701153810462802	0.105616448243464	0	0	0	0	0	0	0	0	0	1.03110854479353e-05	0	0.000567109699637941	0.000567109699637941	0.000103110854479353	1.03110854479353e-05	0.00158790715898262	0	1.03110854479353e-05	0.357175999917776	0.212593959765629	0	0	0	0	3.09332563439059e-05	1.03110854479353e-05	0	0.036810575049202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.09332563439059e-05	0	0	0	1.03110854479353e-05	0	0.000123733025376024	0	0.000123733025376024	0	0	0.0134972108513975	0	0	0	0
177	4.6831674736629e-06	0	0	2.80990048419774e-05	0.000697774483960053	0.00036460574789778	0.41811072140836	1.86977306614092e-05	0.0264466459587489	0.00306331692648734	0.0671277482266679	4.6831674736629e-06	0	0	0	0	0	0	9.3663349473258e-05	0	4.6831674736629e-06	4.67967355033866e-05	0.000168384393653011	0.000500644709649979	1.40320328043675e-05	0.00010283751863745	0.000782054028868662	0.000327210286574159	1.40320328043675e-05	0.179227058385212	0.269949398338198	0.00137428320361247	7.47909226457371e-05	0.000860095610425224	0	0	0	0.000252419363929927	0.0197526247257735	0	0	0	0	0	0	0	0	0	0.000285673215893036	0	0.000121762354314835	8.42970145257317e-05	0	4.6831674736629e-06	0	0	0	0	0	0	9.3663349473258e-06	0	0.000997462263037627	0	9.3488653307046e-06	0.00632685574943022	0.000355256882567376	0	0.00239330952466759	0
178	1.08331798632751e-05	0	0	8.66654389063012e-05	0.00105081844673969	0	0.344700950070357	0	0.00762655862375972	0.00151664518085852	0.125307391478675	0	0	0	0	0	0	0.000151664518085852	0.000444160374394281	0	4.33327194531006e-05	0	0.000129998158359301	0.000368328115351355	1.08331798632751e-05	8.66654389063012e-05	0.000769155770292534	0	3.24995395898254e-05	0.180350778363572	0.255923041090197	0	0	0	0	7.58322590430261e-05	0	0	0.0685740285345116	0	0	0	0	0	0	0	0	0.000324995395898254	0	0	0	0	0	0	0	0	0	0	0	0	6.49990791796508e-05	0	0.000162497697949127	0	0	0.00801655309883361	0	0	0.00417077424736093	0
179	0.000810492189801949	0	0	0.000221043324491987	0.00173887415266829	0	0.367226643088873	0	0.00988800471558416	0.00179781903919348	0.086987916298281	0	0	0	0	0	0	0	0	0	2.94724432655982e-05	0	0.000147362216327991	0.000162098437960791	4.42086648982972e-05	1.47362216327991e-05	0.00033893309755438	0	1.47362216327991e-05	0.156778661951134	0.309534335396224	0	0	0	0	1.47362216327991e-05	0	0	0.0408635425876397	0	0	0	0	0	0	0	0	0	1.47362216327991e-05	0	0	0	0	0	0	0	0	0	0	0	4.42086648982972e-05	0	0.00097259062776374	0	0	0.00904804008252263	0	0	0.0133068081343855	0
