Timepoint	Acidobacteriales	Actinomycetales	Bifidobacteriales	Coriobacteriales	Bacteroidales	Flavobacteriales	Sphingobacteriales	mle1-12	YS2	Stramenopiles	Streptophyta	Bacillales	Lactobacillales	Turicibacterales	Clostridiales	Fusobacteriales	Caulobacterales	Rhizobiales	Rhodobacterales	Rhodospirillales	Sphingomonadales	Burkholderiales	Neisseriales	Rhodocyclales	Desulfovibrionales	MIZ46	Myxococcales	Campylobacterales	Aeromonadales	Enterobacteriales	Pasteurellales	Pseudomonadales	Xanthomonadales	Erysipelotrichales	RF39	Verrucomicrobiales
248	0	3.51914414414258e-05	0.0293144707207215	0.000809403153154593	0.446755349099327	0	0	0	0	0	0	0	0.00260416666667191	7.03828828829516e-05	0.493032094594361	0	0	0	0	0	0	0.00200591216216147	0	0	0.00348395270270255	0	0	0	0	0.000422297297297309	0.000457488738738335	0.000105574324324077	0	0.0209037162162153	0	0
249	0	0.00586678937075941	0.0373864028527962	0.00069021051420593	0.335557344989966	0	0	0	0	0	0	0	0.00138042102840986	0	0.525940411825947	0	0	0	0	0	0	0.0562521569078943	0	0.000115035085700988	0.0019555964569198	0	0	0	0	0.000230070171401977	0	0	0.000230070171401977	0.0343954906245965	0	0
250	0	0.000267777447188025	0.0219279976198303	0.000981850639690759	0.503748884260681	0	0	0	0	0	0	0	0.00220172567688776	0.00166617078250371	0.42653972032123	0	0	0	0	0	0	0.00249925617375557	0	0	0.0021422195775162	0	0	0	0	0.00133888723594013	0.000208271347813464	8.92591490627418e-05	0	0.0363879797678997	0	0
251	0	0.000515700848664742	0.0769291135551617	0.00420408300542073	0.0217267009719847	0	0	0	0	0	7.84762161010869e-05	2.24217760289105e-05	0.0135763853854641	0.000594177064765529	0.700108745614186	0	0	0.000156952432202574	0	0	0	0.00158073521004099	0	0	7.84762161011869e-05	0	0	1.12108880144553e-05	0	0.00561665489523289	0.00104261258533874	0.00102019080931823	0	0.172737362525973	0	0
252	0	0.000231702725403203	0.0766501578475855	0.00918122049410879	0.0766501578474855	7.24071016885384e-06	0	0	0	0	0.00273698844382877	0	0.00949981174153632	2.89628406753754e-05	0.720501346771972	0	0	7.24071016885384e-06	0	0	0	3.62035508442192e-05	1.44814203376877e-05	7.24071016885384e-06	0.00413444550641793	0	0	1.44814203376877e-05	0	0.00274422915399872	0.000224462015234259	5.06849711819069e-05	0	0.0972789411185455	0	0
253	0	0.000265705067375085	0.0239514139305979	0.00185993547162459	0.272620990700321	0	0	0	0	0	7.59157335357957e-05	9.10988802429148e-05	0.00333270070222415	9.86904535964744e-05	0.646695767697806	0	0	0.00018219776048643	0	4.55494401214574e-05	0	0.00163977984437487	0	0	0.000402353387740157	0	0	1.51831467071191e-05	7.59157335357957e-06	0.00230783829948611	0.000865439362307791	0.00018219776048543	8.35073068893552e-05	0.0452761434807233	0	0
254	0	0.000296885995777605	0.0779710591133398	0.00423337438424363	0.0591572836031005	1.09957776214224e-05	0	0	0	0	2.19915552428448e-05	0	0.00565182969739551	0.000175932441942358	0.766845531315902	0	0.000395847994369806	0	0	0	0	0.00186928219563381	0	1.09957776214224e-05	0.000604767769176231	0	0	1.09957776214224e-05	0	0.00236409218859981	0.000175932441942358	9.89619985925015e-05	0.000571780436312164	0.079532459535565	0	0
255	0	0.00039308176100641	0.0653214535290519	0.00531970649895214	0.39308176100641	0	0.000122292103424394	0	0	0	0.000244584206848788	0	0.0208682739342737	0.000952131376660925	0.460473445143137	8.73515024459244e-06	0	0.000262054507337273	0	0	0	0.00564290705800961	0	0	0.00766946191475186	0	0	0	0	0.000777428371769077	8.73515024459244e-06	3.49406009783697e-05	0	0.0388190076868994	0	0
256	0	0.00116511710014754	0.0388254678121702	0.00956808285276098	0.202659762268565	0	0	0	0	0	0.000423678945510468	0.000670824997057157	0.0488996116275935	0.000647287277863187	0.621513475344829	0	0	0.000717900435448098	1.17688595974852e-05	0	1.17688595974852e-05	0.00214193244674931	0	0	0.00471931269860507	0	0	1.17688595974852e-05	0	0.000388372366718512	0.000129457455572837	4.70754383899408e-05	0	0.0674473343532262	0	0
257	0	0.000281042668299777	0.104136345843364	0.00382418773649825	0.0461712955063348	0	0	0.000301117144606618	0	0	0	3.01117144606618e-05	0.00582159812906395	0.000351303335373721	0.747513274247157	0	0	0	0	0.000562085336598554	0	0.00155577191380519	0	0	0.0016561442953294	0	0	1.00372381535206e-05	0	0.000572122574751975	0.000110409619688627	3.01117144606618e-05	0.000401489526141824	0.086671551455912	0	0
259	0	0.000531521538177438	0.0271846305539748	0.00284248474763965	0.547790719172255	0	0	0	0	0	0.000169470635361169	1.54064213963881e-05	0.00622419424415438	0.000169470635361169	0.351497504159327	7.70321069821403e-06	0	0	0	0	0	0.00212608615270575	7.70321069821403e-06	7.70321069821403e-06	0.00325845812533643	0	0	1.54064213963881e-05	0	0.0176172428668789	0.00170240956430033	6.93288962838963e-05	0	0.0387625562333568	0	0
260	0	0.000581057524694616	0.0244044160371839	0.00581057524693616	0.532248692620649	0	0	0	0	0	0	0	0.00929692039510386	0.000581057524694616	0.339337594421776	0	0	0	0	0	0	0.00406740267285731	0	0	0.00290528762346808	0	0	0	0	0.0185938407902877	0.000581057524694616	0.000581057524694616	0	0.0610110400929597	0	0
261	0	0.00123618944603637	0.00540832882639413	0.00123618944603637	0.591980220969033	0	0	0	0	0	0	0	0.00139071312678592	0	0.321177470447152	0	0	0.00123618944603637	0	0	0.00139071312678592	0.0106621339719987	0	0	0.00370856833809912	0	0	0	0	0.0169203430426154	0	0.00247237889206274	0.00224059337093843	0.0389399675500257	0	0
262	0	3.02956858943416e-05	0.0140874939409194	0.000848279205042166	0.639663111972879	0	0	0	0	0	0	0	0.000605913717886833	0	0.29798836645641	3.02956858943416e-05	0	0	0	0	0	0.00124212312167171	0	0	0.00333252544838458	0	0	9.08870576831249e-05	0	0.0136633543384188	0	0.000121182743577167	0	0.0282961706253389	0	0
263	0	0	0.0569867291179312	0.00195160031225107	0.487900078064267	0	0	0	0	0	0	0	0.00624512099922342	0	0.399297423887219	0	0	0	0	0	0	0.00468384074941257	0	0	0.00468384074942257	0	0	0	0	0.000780640124902428	0.00117096018735064	0	0	0.0362997658080199	0	0
264	0	8.96485775758932e-05	0.0140748266793989	0.00170332297393987	0.550083672005958	0	0	0	0	0	0	0	0.000747071479798943	0	0.39851781018397	0	0	0	0	0	0	0.00836720057374937	0	0	0.00421348314605968	0	0	0	0	0.000806837198182939	8.96485775758932e-05	2.98828591919977e-05	0	0.0212765957445984	0	0
265	0	0.000414250207125394	0.0772576636289119	0.00227837613919167	0.415907207953791	0	0	0	0	0	0	0.000207125103562697	0.00269262634631106	0	0.450497100248215	0	0	0	0	0	0	0.00186412593206227	0	0	0.00579950289975151	0	0	0	0	0.0128417564209312	0	0.00186412593206227	0	0.0283761391880835	0	0
266	0	0	0.025848330547667	0.0034399657946856	0.590935592957245	0	0	0	0	0	0	0	0.00291522524973627	1.94348349982752e-05	0.277840401134645	0	0	0	0	0	0	0.0192404866482754	0	0	0.00765732498930021	0	0	0	0	0.0146733004236812	0.000485870874956379	0.000194348349982752	0	0.0567497181948275	0	0
267	0	0	0.011505725641099	0.000653321960691945	0.613668947243948	0	0	0	0	0	0	0	0.000489991470518959	0	0.318748525488973	0	0	0	0	0	0	0.0300528101917975	0	0	0.00642433261346946	0	0	0	0	0.0100901947261991	5.44434967242954e-05	0.000108886993448991	0	0.00820282017312931	0	0
268	0	0.000107656146268965	0.0129187375522958	0.00114833222686963	0.426838677264862	0	0	0	0	0	0	0.000484452658209843	0.0206699800835933	0.000125598837313959	0.460499165664851	1.79426910447942e-05	0	0	0	0	0	0.00891751744926712	0	0	0.000448567276119855	0	0	5.38280731343826e-05	0	0.00514955232985834	0.0106579584805966	0.000197369601492936	0.00021531229253793	0.0515493513716833	0	0
269	0	0.000472379682115751	0.011476047571453	0.00116705568523268	0.448705123930057	0	0	0	0	0	0	0	0.00350116705568804	0.000277870401244971	0.440202289652117	0	0	0	0	0.000500166722241148	0.000416805601867957	0.00377903745693201	0	0	0.000639101922863134	0	0	5.55740802489943e-05	0	0.00186173168834761	0.0400966988996521	0.000111148160497588	0.000166722240747383	0.0465710792486936	0	0
271	0	0.000228504954402359	0.0312013128648445	0.000934792995283379	0.121813913874482	0	0	0	0	0	0	0	0.0223103928208214	0.00035314402044101	0.673674151934991	6.23195330189252e-05	0	0.000249278132075301	2.07731776729417e-05	0	0	0.00157876150315157	2.07731776729417e-05	0	0.000186958599056476	0	0	4.15463553459835e-05	0	0.0242215251666881	0.0279191507924257	0.000976339350630262	0	0.0942063607469958	0	0
272	0	0.000731123156435684	0.0590444976678816	0.00368082692550282	0.00204210260935163	0	0	0	0	0	7.56334299760087e-05	0.000252111433254029	0.00950460103366489	0.000781545443085489	0.743123660658039	0	0	0	0	0	0	0.000882390016387101	0	0	5.04222866506058e-05	0	0	0	0	0.00131097945291895	0.000680700869784878	0.000504222866507058	0	0.17733518215056	0	0
273	0	0.00126665653341903	0.14384151593455	0.000759993920048419	0.0236104777828219	0	0	0	0	0	0	0	0.0049652936109762	0.00177331914677864	0.780919085980622	0	0	0.0015706541014288	5.06662613365612e-05	0	0	0.00937325834727283	0	0	0.000151998784009884	0	0	5.06662613365612e-05	0	0.000101332522672922	0.00212798297613837	0.00344530577088736	0	0.0259917920657001	0	0
274	0	0.000282638300059677	0.0685012461779859	0.00154166345486097	0.26932860556528	0	0	0	0	0	0.000334027081887709	0	0.00539582209203838	0.000102777563658064	0.584470310131385	5.13887818289322e-05	0	0	0	0	0	0.00195277370949922	0	0	0.000154166345487097	0	0	0	0	0.00161874662761751	0.0106631722295392	0.000102777563658064	0	0.0554998843752148	0	0
275	0	0.000215111589137043	0.0388276418392122	0.000430223178274086	0.358187684861452	2.68889486421304e-05	0	0	0	0	0	0	0.011750470556609	0	0.523769830599623	0	0	0	0	0	0	0.00330734068298403	0	0	0	0	0	5.37778972842607e-05	0	0.00258133906964851	0.0361387469749992	0.00174778166173847	0	0.0229631621403953	0	0
276	0	0.000114230883461938	0.0669164515318351	0.000731077654155401	0.263279340202866	0	0	0	0	0	0	2.28461766922875e-05	0.00456923533846751	4.56923533846751e-05	0.627767243151449	4.56923533845751e-05	0	0.000388385003769588	2.28461766922875e-05	0	0	0.00281007973315767	0	0	6.85385300769626e-05	0	0	4.56923533845751e-05	0	0.00694523771446781	0.00372392680085317	0.000228461766923875	0	0.0222750222749778	0	0
277	0	0.000164679312780879	0.0487250190758591	0.00123599031628411	0.303685517865696	6.93626056766364e-06	0	0	0	0	0	0	0.0218084586069887	0.000826902611324563	0.556523228188828	7.07346909367337e-05	0	0	0	0	0.00035668481225106	0.00516931213219722	0	7.27928188268797e-06	0.000445635782906595	0	0	2.87741062156275e-05	0	0.0161886828461723	0.00883094612194207	0.000237472131608258	2.91171275307519e-05	0.0356586287280275	0	0
279	0	0.000794971071884927	0.0344340247618319	0.000868579504467365	0.443358311128193	0	0	0	0	0	0	0	0.00209047948532403	0.000147216865163875	0.470343162512652	0.000706640952786602	0.000559424087622726	0.000868579504467365	0	0	0.00103051805615213	0.0102315721288968	4.41650595491626e-05	0.000206103611230426	0.00167827226286718	0	0	1.47216865163875e-05	0	0.0181223961017166	0.00179604575499628	0.000323877103360526	0.0012955084134401	0.0110854299468803	0	0
280	0	0.000694370888206305	0.11328837576073	0.00250679659641381	0.181313184808418	0	0	0	0	0	0.000611987901469964	1.17689981051916e-05	0.0124398309972295	9.41519848416329e-05	0.570431569160446	1.17689981051916e-05	0	0.000553142910944006	0	0	0	0.00667302192564564	0	0	0.000141227977262299	0	0	0	0	0.0266685497063602	0.00194188468735662	0.00136520378019823	0	0.0812531629182669	0	0
281	0	0.000240546521697039	0.0502621957086919	0.0012027326084852	0.332543538920475	0	0	0	0	0	1.2027326084852e-05	0	0.0117266429327207	0.000264601173867543	0.493962282305218	0	0	0	0	0	0	0.00267006639083793	0	0	0.000252573847782291	0	0	3.60819782545559e-05	0	0.0027783123256092	0.0794044068123454	8.41912825939637e-05	0	0.0245597998653365	0	0
282	0	0.000179407596117085	0.173935664436099	0.00260141014370823	0.0735929959275161	0	0	0	0	0	0	0.00152496456700172	0.00392902635497326	0.000125585317282259	0.709198227452854	0	0	0.000556163547964864	0	0	0	0.0105671074112984	0	0	7.1763038447134e-05	0	0	1.79407596118085e-05	0	0.000430578230682604	0.000843215701752599	0.000466459749905821	0	0.0219594897647848	0	0
283	0	0.000666496775331543	0.187795267872801	0.000921333777662867	0.199733401290195	0	0	0	0	0	3.92056926665731e-05	0.00260717856232371	0.00135259639700058	0	0.5756767882694	0	0.00139180208965754	0.00419500911532613	0	0	0.00148981632132497	0.0136043753553397	0	0	0.000372454080332245	0	0	0	0	0.00062729108266457	7.84113853330462e-05	0.00352851233998758	0.00109775939466525	0.0048223001979877	0	0
284	0	0.000374513378997315	0.188547775094801	0.00621889321441152	0.179184940619568	0	0	0	0	0	0	0	0.00474055092890318	0.000709604297048808	0.579342630463997	0	0	0	0	0	0	0.00558813383925636	0	0	0.000325235302814037	0	0	0	0	0.000344946533286948	0.000187256689498658	0.000709604297048808	0	0.0337259153403673	0	0
285	0	9.05489530278178e-05	0.173842671193874	0.00315789473683715	0.268262591963727	0	0	0	0	0	0	0	0.00131295981890136	3.39558573854317e-05	0.525636672326202	0	0	0	0	0	0	0.00851160158461087	0	0	0.000928126768534133	0	0	2.26372382569545e-05	0	0.000113186191284772	0.000498019241652998	0	0	0.0175891341257056	0	0
286	0	0.000134810254566611	0.140168962185799	0.00784146314063185	0.0936594243602987	0	0	0	0	0	0	0	0.00642595546767444	0.000280854697014439	0.704866650189665	0	0	0	0	0	0	0.0126609297413802	0	1.12341878805175e-05	0.00124699485473915	0	0	0	0	0.000157278630327046	0.00123576066686393	0.000584177769789312	0	0.03072550385337	0	0
287	0	7.70104541690801e-05	0.0707918599949937	0.00163647215108958	0.267120386592603	0	0	0	0	0	0	9.62630677114751e-06	0.00157871431047159	0	0.585558614581761	0	0	0	0	0	0	0.00895246529716768	9.62630677114751e-06	0	0.000375425964073903	0	0	9.62630677114751e-06	0	7.70104541691801e-05	0.000394678577616898	0.000279162896363928	0	0.0631293198052077	0	0
288	0	0.000203043623922489	0.132262616623364	0.00104567466319522	0.26279936244327	0	0	0	0	0	0.00027410889229496	1.01521811961244e-05	0.00120810956234001	3.04565435883733e-05	0.570166800336698	0	0	0.000730957046120559	0	0	0	0.00620298271083483	0	0	0.000538065603394995	0	0	0	0	0.000121826174353093	7.1065268372871e-05	0.000213195805118413	0	0.0241215825219365	0	0
289	0	0.000283533260632363	0.0289785532533536	0.00126499454744177	0.292388222464345	0	0	0	0	0	0	0	0.00255906942929784	0	0.628665939658558	7.2700836059634e-06	0.000472555434387271	0	0	0	0	0.00443475099962978	0	0	0.000138131588512895	0	0	3.6350418029867e-05	0	5.08905852418138e-05	0.00577971646674586	0.00106143220646172	4.36205016357404e-05	0.0338349691021206	0	0
290	0	0.000304151670299972	0.0790577091584458	0.00321531765744168	0.261331460145564	0.000238976312378478	0	0	0	0	0	0.0010717725524839	0.00811071120797922	0	0.568618789331406	0	0	0.000564853101983945	0	0	0	0.00876970649362966	0	0	0.00146282470001086	0	0	1.44834128713986e-05	0	0.000992113781690404	0.000666236992083936	0.000673478698520436	0.00111522279109689	0.0637921919921134	0	0
291	0	0.000658815778638121	0.0607277169289223	0.00200389799335828	0.288149551181624	1.37253287216609e-05	0	0	0	0	0	0.000686266436082042	0.0031911389277784	6.86266436081042e-06	0.593277333992083	6.86266436081042e-06	0	0	0	0.000171566609020011	0	0.0038225040489706	0	6.86266436081042e-06	0.00152351148810465	0	0	1.37253287216609e-05	6.86266436081042e-06	7.54893079689847e-05	0.00566856076203083	0.000199017266463932	0.0003156825605971	0.0394740454034714	0	0
292	0	0.000262012819913288	0.0559584522527793	0.00140831890702967	0.260955411033154	0	0	0	0	0	0	0	0.00246572778739351	0.00160482852196614	0.567487016328559	0	0	0	0	0	4.67880035558443e-06	0.00814579141908565	4.67880035558443e-06	0	0.000659710850138564	0	0	4.67880035558443e-06	0	0.00149721611379022	0.00185748374116874	2.33940017779221e-05	0	0.0976605998221772	0	0
293	0	0.000566732785491619	0.152167752904898	0.0090677245678639	0.00935109096061371	0	0	0	0	0	0	0	0.0141683196372905	0.000566732785491619	0.658401813544557	0	0	0	0	0	0	0.000283366392745809	0	0	0	0	0	0.000141683196372905	0	0.00325871351657781	0.0031170303201979	0	0	0.1489090393879	0	0
295	0	0	0.0318601030063788	0.00263504611329825	0.370104204096754	0	0	0	0	0	0	0	0.00491076775660673	0	0.491915199424673	0	0	0	0	0	0	0.00874356210324419	0	0	0.00299437058329801	0	0	0	0	0.00143729787997904	0.000718648939992522	0.00011977482333192	0	0.0845610252724438	0	0
296	0	6.18926780961443e-05	0.104815250355924	0.00507519960388863	0.16469641641346	0	0	0	0	0	0	0.000526087763817627	0.00782942377916685	3.09463390480721e-05	0.63904190134352	0	0	0	0	0	0	0.00170204864764497	0	0.000278517051432449	0.000216624373336905	0	0	0	0	0.00102122918858698	0.00105217552763325	9.28390171443164e-05	0.000185678034288633	0.0733737698830113	0	0
297	0	0.000126348773152831	0.0530664847244692	0.00247643595379789	0.323857175346598	0	0	0	0	0	0	0	0.00788416344477228	2.52697546306663e-05	0.565562378389462	0	0	0	0	0	0	0.00424531877795353	0	0	0.00169307356026254	0	0	0	0	0.00192050135193184	0.00894549313926566	2.52697546306663e-05	0	0.0301720870290733	0	0
298	0	0.000262730486290709	0.0422757237030959	0.00752364574376757	0.460948695900855	0	0	0	0	0	0	0	0.00296168911818254	0.000119422948314231	0.447836056177117	0	0	0	0	0	0	0.00926722078913955	0	0	0.00272284322155007	0	0	0	0	0.00133753702111179	2.38845896627463e-05	0.000620999331231403	0.000907614407184358	0.0231919365624971	0	0
299	0	0.000796622321357106	0.134270692265005	0.00219071138372704	0.112961045168178	0	0	0	0	0	0	0.00537720066916546	0.00270851589261416	0	0.70712180355303	0	0	0	0	0	0.000517804508882119	0.0033856448657727	0.000796622321357106	0	0.000278817812474987	0	0	0	0	0.00139408906237994	0.00067712897315354	0.00278817812474987	0	0.0247351230781531	0	0
300	0	0.000184060371802213	0.089821461439224	0.00273789803055254	0.183669243512237	0	0	0	0	0	0	0	0.0375253083010578	0.000161052825326561	0.651159580342232	0	0	0	0	0	0	0.00526872814282422	0	0	0.000575188661880291	0	0	0	0	0.00605098472297638	2.30075464752516e-05	0.000253083011227168	0	0.0225704030921842	0	0
301	0	7.93751587503451e-05	0.0806134112267442	0.000333375666750769	0.310753746507785	0	0	0	0	0	0	1.5875031750089e-05	0.0100330200659931	0	0.569627889255606	0	0	0	0	0	0	0.00338138176275766	0	0	0.00211137922275854	0	0	1.5875031750089e-05	0	0.00146050292100899	0.00193675387350866	1.5875031750089e-05	0	0.0196215392430864	0	0
302	0	0.00012343985735879	0.0665889452750225	0.00100123439857519	0.247099163351779	0	0	0	0	0	0	0	0.00444383486489645	0	0.638430942257844	0	0	0	0	0	0	0.00401865313399562	0	0	0.000534906048552758	0	0	1.37155397064656e-05	0	0.000246879714717581	0.000233164175010715	1.37155397064656e-05	0	0.037251405842835	0	0
303	0	0.000119494835582622	0.0785454491138815	0.00231521243941893	0.229385273755404	1.49368544478028e-05	0	0	0	0	0	2.24052816717541e-05	0.00774475903120038	2.98737088957055e-05	0.646414781510887	0	0	0	0	0	0	0.00805096454738279	1.49368544478028e-05	0	1.49368544478028e-05	0	0	0	0	0.000298737088956055	0.000126963262806974	8.96211266869166e-05	0	0.0268116537338815	0	0
304	0	0.00031017629750111	0.166514372899039	0.004954437616845	0.0337253849958644	0	0	0	0	0	0	1.67662863514195e-05	0.0262560044263515	0.00032694258385263	0.681993846772795	8.38314317569973e-06	0	0	0	0	0	0.0101016875266955	1.67662863514195e-05	0	1.67662863514195e-05	0	0	0	0	0.000746099742638617	0.0018526746418339	0.000226344865744513	0	0.0729333456286097	0	0
305	0	0.000269013489104993	0.0403232004918856	0.00113850351639399	0.244638945467518	4.80381230544203e-06	0	0	0	0	0	4.80381230544203e-06	0.0121104108220019	0.000105683870720105	0.645872564466846	0	0	0	0	0	0	0.00555801083740745	0	0	1.44114369162961e-05	0	0	4.80381230544203e-06	0	0.00071096422120634	0.00132585219629604	3.36266861381242e-05	0	0.0478844010606488	0	0
306	0	0.000409567496723565	0.0695218071938296	0.00230267948157202	0.0912971457695769	9.10149992718699e-06	0	0	0	0	4.5507499635885e-06	9.101499927177e-06	0.00917886267656568	0.000122870249016969	0.706057958351641	4.5507499635885e-06	0	0	0	0	0	0.000864642493082415	4.5507499635885e-06	0	1.36522498907855e-05	0	0	0	0	0.00292613222659612	0.000486930246104249	2.27537498179425e-05	0	0.116763142565838	0	0
307	0	0.000730187153921697	0.0423030450542802	0.00696285607489926	0.0430332322082199	8.69270421335402e-06	0	0	0	0	0	0.000256434774294299	0.0102008883943456	9.12733942402622e-05	0.767909143855446	4.34635210667201e-06	0	0	0	0	0	0.0036726675301386	0	0	2.173176053341e-05	0	0	0	4.34635210667201e-06	0.00818418101686744	0.000139083267413704	0.000260781126401321	0	0.116212762628464	4.34635210667201e-06	0
308	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
309	0	8.79899251536514e-05	0.0206281380782231	0.00212825631465056	0.35675515153523	5.49937032210071e-06	0	0	0	0	0	0	0.00228773805399334	0.000219974812883628	0.562057644399523	5.49937032210071e-06	0	5.49937032210071e-06	0	0	0	0.00746264552708805	0	0	0.0049439339195662	0	0	5.49937032210071e-06	0	0.00278818075330344	0.000511441439954986	2.74968516105036e-05	0.000192477961273425	0.0398814335759361	5.49937032210071e-06	0
310	0	0.000103443411752026	0.0233280566744541	0.00254846950770374	0.161359183737952	6.26929768192644e-06	0	0	0	0	3.13464884096322e-06	0	0.00667366738241582	0.000326003479460295	0.731091014528604	0	0	3.13464884096322e-06	0	0	0	0.00181182703007658	9.40394652288966e-06	3.13464884096322e-06	0.000203752174662809	0	0	9.40394652288966e-06	3.13464884096322e-06	0.00378979044872205	0.00319420716894584	0.000153597793206918	3.13464884096322e-06	0.0646584016425309	0.000677084149647536	4.07504349325619e-05
311	0	0.000446513221072792	0.054278881147968	0.00330297451204641	0.0122332389334422	1.83498584002134e-05	1.22332389335423e-05	0	6.11661946675113e-06	0	0	6.11661946675113e-05	0.0171999339405184	0.000990892353612922	0.772143691624157	0	3.66997168005268e-05	0.000366997168005268	0	0	0	0.00526029274140317	1.22332389335423e-05	0	0.00106429178720917	0	0	1.22332389335423e-05	0	0.0105083522438998	0.000458746460005334	0.00108875826508226	0	0.120497403495441	0	0
312	0	7.05566923021148e-05	0.0144192222087041	0.00176391730755787	0.47714925306141	1.28284895094481e-05	0	0	0	0	0	0	0.00155224723065333	8.9799426566437e-05	0.450632765244848	0	0	0	0	0	0	0.0127258615934478	0	0	0.00342520669903535	0	0	4.48997132832185e-05	0	0.00201407285298506	0.00148810478310559	4.48997132832185e-05	0	0.0345599507385547	6.41424475474407e-06	0
313	0	0.000287185581303277	0.0659932659933208	0.00550604080016373	0.212116260645215	1.48544266191385e-05	0.000683303624479969	0	0	0	4.95147553971616e-06	7.42721330956924e-05	0.00642206377500927	0.000406020994256185	0.66420083184828	0	0	4.95147553971616e-06	0	4.95147553971616e-06	0	0.00572390572391456	0	4.95147553971616e-06	0.000163398692811123	0	0	0	0	0.00210437710437462	0.000272331154684539	0.000891265597148308	0.000381263616557954	0.034739552386607	0	0
314	0	0.000333256604149665	0.0197033672660124	0.00144296673962113	0.290565402467976	6.87127018864919e-06	0	0	0	0	1.03069052829938e-05	3.43563509432459e-06	0.00605358903620021	0.000745532815468417	0.639203344933755	3.43563509432459e-06	0	1.03069052829938e-05	0	0	0.000199266835471346	0.00415368282904289	3.43563509432459e-06	0	4.80988913206043e-05	0	0	0	0	0.000453503832450926	0.0087230775044948	0.000322949698866872	0	0.0280107329240382	3.43563509432459e-06	0
315	0	0.000181666792824297	0.0137814447556112	0.00213710796558614	0.447518482073842	2.52314990033302e-06	0	0	0	0	2.52314990033302e-06	2.52314990033302e-06	0.00616910150631468	0.00111523225595322	0.459826407286109	7.56944970100906e-06	0	5.04629980066604e-06	0	0	0	0.00736002825928219	7.56944970099906e-06	5.04629980066604e-06	3.28009487043593e-05	0	0	2.52314990033302e-06	2.52314990033302e-06	0.000489491080664746	0.0253627027981176	5.55092978074465e-05	1.26157495017151e-05	0.035919561981176	0	0
316	0	0.000286064793675421	0.0474207407978894	0.00186217178191117	0.141351766175457	2.75062301611674e-06	5.50124603222348e-06	0	0	0	1.1002492064447e-05	8.25186904835023e-06	0.00264059809546927	7.97680674672655e-05	0.686310699373308	0	0	2.75062301611674e-06	0	0	0	0.00269836117879994	2.75062301611674e-06	0	0.00157335636521782	0	0	5.50124603222348e-06	0	0.000723413853237363	0.000156785511918394	6.3264329370545e-05	2.75062301611674e-06	0.114791750331036	0	0
317	0	9.45471506640175e-05	0.0287423338018125	0.000687042628158207	0.391122652867611	6.30314337760117e-06	0	0	0	0	0	0	0.00255907621130519	0.000176488014572393	0.49046019249748	0	0	0	0	0	0	0.00624641508720108	0	0	0.00290574909706686	0	0	6.30314337760117e-06	0	0.00182160843612402	0.000876136929485842	5.04251470208693e-05	0	0.0742384227013651	0	6.30314337760117e-06
318	0	0.000356895897927194	0.0183266043585392	0.000245365929825196	0.333434453837894	0	0	0	0	0	0	4.46119872408992e-06	0.00632597979076581	0.000637951417545909	0.527130780040567	1.33835961723198e-05	0	4.46119872408992e-06	0	0	0	0.0047824050322296	4.46119872408992e-06	4.46119872408992e-06	8.47627757577585e-05	0	0	1.33835961723198e-05	0	0.00148557917511849	0.0275345185251032	5.7995583413219e-05	0	0.0795520956480727	0	0
322	0	0.000202330851408397	0.0543980946215004	0.000601211672755522	0.0201174675114063	0	0	0	0	0	1.1561762937637e-05	5.78088146880848e-06	0.00613351523840026	0.000849789575914267	0.781002867317163	0	0	0	0	0	0	0.00137006890810543	0	0	5.78088146880848e-06	0	0	5.78088146880848e-06	0	0.00286731720852757	0.00247421726864411	7.51514590944903e-05	0	0.129879063959736	0	0
323	0	0.000117707243975208	0.0711087569662204	0.00060664502664138	0.0748120079498409	1.35816050740548e-05	0	0	4.52720169136493e-06	0	4.52720169136493e-06	0.000212778479494492	0.00227265524906163	0.000565900211420116	0.761276127612723	1.35816050740548e-05	0	0	0	0	0	0.00220022002199827	4.52720169136493e-06	0	8.14896304445287e-05	0	0	4.52720169136493e-06	4.52720169136493e-06	0.00560467569390614	0.0109241376812584	8.60168321358136e-05	0	0.0700810821822747	0	0
324	0	0.000271550963326522	0.0837802609605856	0.000583834571153524	0.178592279806443	6.78877408319307e-06	0	0	0	0	3.39438704159653e-06	3.39438704159653e-06	0.00587568396899151	0.000281734124452142	0.593097853389823	6.78877408318306e-06	0	3.39438704159653e-06	0	3.39438704159653e-06	0	0.00365236045675623	6.78877408319307e-06	0	8.14652889982568e-05	0.000305494833743588	5.77045797071111e-05	1.01831611248196e-05	0	0.0023387326716583	0.0128545437265902	0.000417509606116404	0.000346227478242066	0.117418636541872	0	0
325	0	9.75543547415364e-05	0.00642162143819859	0.000216316177905542	0.330895888295441	0	0	0	0	0	0	0.000144210785270028	0.00425845965915317	0.000182384228429712	0.617735381692476	5.08979242130451e-05	0	4.24149368441376e-06	0	0	0	0.00727840316244905	4.24149368441376e-06	0	0.00023752364632681	0	0	0.00013572779790032	0	0.00143362486534057	0.017055046105087	8.90713673727289e-05	0	0.0137594055123256	0	0
