Timepoint	Corynebacterium	unknown5523	Renibacterium	unknown912	Bifidobacterium	Collinsella	Eggerthella	unknown7577	Bacteroides	Parabacteroides	Alistipes	unknown2247	unknown2959	Flavobacterium	Pedobacter	unknown7559	unknown5504	unknown1456	unknown589	Bacillus	Staphylococcus	Abiotrophia	Aerococcus	Enterococcus	Lactobacillus	Leuconostoc	Weissella	Lactococcus	Streptococcus	Turicibacter	unknown1563	Clostridium1	unknown3540	Anaerococcus	Finegoldia	unknown6507	Blautia	Clostridium	Coprococcus	Epulopiscium	Eubacterium	Lachnobacterium	Lachnospira	Roseburia	Ruminococcus	unknown1949	unknown2115	unknown2169	unknown2191	unknown2207	unknown2233	unknown2260	unknown2270	unknown2280	unknown2329	unknown2337	unknown2387	unknown2442	unknown2616	unknown2650	unknown2666	unknown2708	unknown2710	unknown2941	unknown3100	unknown3303	unknown3311	unknown3325	unknown3386	unknown3579	unknown4267	unknown6150	unknown6340	unknown639	unknown6621	unknown6632	unknown6638	unknown6960	Clostridium3	Eubacterium1	Faecalibacterium	Oscillospira	Ruminococcus1	unknown1106	unknown1856	unknown2016	unknown2020	unknown2181	unknown2356	unknown2481	unknown2524	unknown2589	unknown2623	unknown3103	unknown3225	unknown3379	unknown3809	unknown4729	unknown6040	unknown870	unknown2011	unknown3039	unknown3428	unknown3465	unknown3980	unknown4491	unknown4831	Dialister	Phascolarctobacterium	Veillonella	Fusobacterium	Leptotrichia	Brevundimonas	unknown1449	Afipia	Bradyrhizobium	Rhodopseudomonas	unknown7323	unknown318	Rhizobium	unknown7056	Novosphingobium	Sphingomonas	Sutterella	unknown3138	Burkholderia	Cupriavidus	Ralstonia	Acidovorax	Hylemonella	Simplicispira	unknown1260	unknown5527	unknown6951	Mitsuaria	unknown7162	Ideonella	unknown6169	Bilophila	unknown6464	unknown3425	Campylobacter	Helicobacter	Aeromonas	Enterobacter	Erwinia	Escherichia	Ewingella	Plesiomonas	Raoultella	Serratia	Trabulsiella	unknown134	Actinobacillus	Haemophilus	unknown109	Acinetobacter	unknown1280	Pseudomonas	Lysobacter	Clostridium2	unknown2564	unknown2222	unknown6437	Akkermansia	unknown1258	unknown2173
288	1.04272024858466e-05	0	0	0	0.135303379455857	0.00050050571932002	0.000281534467117447	0	0.250127733230758	0.00349311283275655	0.000364952087004631	0.00558898053241665	0.0103229304609388	0	0	0	0	0	0.000281534467117447	0	0	0	0	2.08544049716931e-05	1.04272024858466e-05	2.08544049716931e-05	7.29904174009262e-05	0	0.00104272024858466	3.12816074575398e-05	0	0.000969729831184144	0	0.0028883350885791	5.21360124292329e-05	0	0.0650553163092557	0.0335651648019003	0.0250982763834159	0	0.00941576384472399	0.00615204946664127	0.00989541515907376	0.0447326986642737	0.0176636810110151	0.000667340959094387	0.000135553632316416	0.0126794782227656	0	0.00310730634078269	0	0	0.00353482164269911	0.00526573725534637	7.29904174009262e-05	0.00173091561264725	0.00118870108338363	0	0.00104272024858466	0.00216885811705445	0.00445241546145608	3.12816074575398e-05	0.00649614714868283	0	0	0.00258594621649037	0.000709049769036952	5.21360124292329e-05	0	0.0262765502643293	0.000750758578980544	0	6.25632149150795e-05	0.00476523153603559	0.00239825657174882	1.04272024858466e-05	0.0044315610564848	0	0.000959302628697476	0.000104272024858466	0.226166021918231	0.000802894591410804	0	0	0.00283619907614575	0.00141809953807801	0.000344097682033349	0.00845646121602446	5.21360124292329e-05	0	0	0	0.00314901515072526	9.38448223726193e-05	1.04272024858466e-05	1.04272024858466e-05	3.12816074575398e-05	0.0050884748130956	0.000344097682033349	0	0.0034305496178427	0.00102186584361235	0	0	0.00102186584361235	5.21360124292329e-05	0	0	0.00404575456451094	0.00103229304609388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00422301700677197	0	0	0.00141809953807801	0.000344097682033349	0.00019811684723129	0	0	0.000177262442258981	0	0	0	0	0	0.00055264173175028	0	0	0	0	0	0	1.04272024858466e-05	0.000114699227344107	0	0	0	0	0	0	4.17088099433864e-05	2.08544049716931e-05	0	0.000218971252202573	0	0	0	0.024566489056602	6.25632149150795e-05	0	0	0	0	0
289	7.46285364597746e-06	0	0	0	0.0296275289744912	0.000970170973977378	0.000164182780211935	0	0.289103487391396	0.00175377060680814	5.2239975521914e-05	0.00260453592244705	0.00658969976940285	0	0	0	0	0	0	0	0	0	0	7.46285364597746e-06	0	0.000126868511981997	0.000514936901572537	7.46285364598773e-05	0.00172391919222378	0	0	0.00228363321566773	0	0	0	0	0.0795614827198224	0.0282991410256052	0.0244706971051891	0	0.0078210706209898	0.00590311723397281	0.0422322887826275	0.0560311051740357	0.0104106808361292	0.00126122226617131	0.000544788316156899	0.0105300864944872	0	0.00223885609379631	0	7.46285364597746e-06	0.00326872989694139	0.00255975880057563	0.000171645633857513	0.0023358731911878	0.00299260431203348	0	0.00377620394486528	0.00283588438547328	0.00280603297088892	0.000119405658335393	0.00470906065060861	0	0	0.00790316201109423	0.00144779360731587	2.23885609379631e-05	0	0.0302096315589222	0.00148510787554889	0	0	0.0224706523280265	0.00226124465473203	7.46285364597746e-06	0.00238065031306947	0	0.000813451047412046	2.98514145839509e-05	0.226363276789713	0.000559714023448053	1.49257072919755e-05	0	0.00105972521772944	0.00164929065575775	0.000119405658335393	0.00661208833033856	0.000141794219273151	0	0	0	0.00093285670574744	2.98514145839509e-05	0	7.46285364597746e-06	2.23885609379631e-05	0.00414934662716465	0.000104479951043212	0	0.00252244453234262	0.00144779360731587	0	0	0.00394784957872279	0.000462696926050418	0	0	0.0024851302641096	0.00219407897192491	7.46285364597746e-06	0	0.000485085486988176	0	0	0	0	0	0	0	0	0	0	0	0.00293290148286476	7.46285364597746e-06	0	0	0.000283588438547328	0.000604491145324595	7.46285364597746e-06	0	0	0	0.000514936901572537	0	0	0	0.000141794219273151	0	0	3.73142682299386e-05	0	0	0	1.49257072919755e-05	3.73142682299386e-05	0	0	0	0	0	0	0.00510459189384369	0.000671656828137868	0.000134331365627574	2.23885609379631e-05	0	0	4.47771218758237e-05	0.0345679380881158	2.98514145839509e-05	0	0	0	0	0
290	2.22588256243488e-05	0	0	0	0.0806511448454815	0.00204781195743476	0.000623247117480948	0	0.240840493255976	0.00377658074760627	0.000356141209989993	0.002411372775966	0.0201442371899916	0	0	0	0	0	0	0.000422917686862218	0.000667764768730466	0	0	1.48392170828992e-05	0.000215168647701219	0.000140972562287748	0.000230007864784733	4.45176512486978e-05	0.0073750908901919	0	0	0.00122423540933611	0	6.67764768730466e-05	0.000118713736662989	0	0.0903337339921133	0.0273709359093689	0.0192909822077485	0	0.00989033818574559	0.00425885530278716	0.00600988291857214	0.0381145290773987	0.0219101040229104	0.00158779622786735	0.000163231387911481	0.0181706213180206	7.41960854144962e-06	0.00149134131683117	0	7.41960854144962e-06	0.00303461989345105	0.0039991690038436	6.67764768730466e-05	0.00341301992906478	0.000497113772276715	0	0.000126133345204233	0.0011055216726762	0.00511211028506105	4.45176512486978e-05	0.00339818071198229	0	0	0.00159521583640859	0.0013800471887125	3.70980427072482e-05	0	0.0200700411045792	0.000326462775823989	0	7.41960854144962e-06	0.00679636142396458	0.00143198444850122	0	0.00125391384350109	0	0.00276009437742501	0.000133552953746504	0.19421567318136	0.00195877665493983	7.41960854144962e-06	0	0.00320527088990993	0.00134294914600628	0.00051195298936023	0.00437014943091608	0.0014468236655837	0	0	0	0.0389306860169355	0.000764219679768697	4.45176512486978e-05	1.48392170828992e-05	0.000259686298950737	0.00511211028506105	0.00102390597871944	0	0.0024855688613887	0.00222588256243488	0	0	0.000296784341657986	3.70980427072482e-05	0	1.48392170828992e-05	0.0059356868331597	0.000845835373724437	0	0	0	0	0	0	0	0.000578729466232455	0	0	0	0	0	0	0.0040807846977973	0	0	0.000311623558740474	1.48392170828992e-05	0.00225556099659986	7.41960854144962e-06	0	0	0	0.00223330217097614	0	0	0	0.00149876092537242	0	0	1.48392170828992e-05	0	0	0	2.22588256243488e-05	0.000957129501846181	0	0	0	0	1.48392170828992e-05	0	0.000571309857691211	0.0001038745195805	7.41960854144962e-06	0.000675184377271711	0	0	0	0.0648993159120092	0.000111294128121744	0	0	0	0	0
291	7.02681432346031e-06	0	0	0	0.0617656979033281	0.00111726347742869	0.000477823373994851	0	0.268796728315515	0.00496795772668612	0.00151779189387022	0.00465877789645235	0.0149600876946965	0	0	0	0	0	0	0	0.000695654618022909	1.40536286469616e-05	0	1.40536286469616e-05	2.81072572938207e-05	0.000140536286469616	0.000119455843499225	0.000105402214851955	0.00280369891505998	7.02681432346031e-06	0	0.000765922761257204	0	2.81072572938207e-05	0	0	0.0713151385687801	0.0218814998032947	0.0387247737365799	0	0.00918404632076436	0.00493985046939773	0.00912783180617733	0.0432711226039402	0.0137655292596326	0.00137022879307543	0.000210804429703912	0.0159227612569674	4.91877002642119e-05	0.00368205070549636	2.10804429703912e-05	2.81072572938207e-05	0.00493985046939773	0.002262634212156	0.000112429029175079	0.00202372252515346	0.000836190904492525	0	0.00142644330766246	0.00164427455168847	0.0033447636179742	9.13485862049943e-05	0.00741328911125764	7.02681432346031e-06	0	0.00248046545618201	0.00120861206363645	2.10804429703912e-05	0	0.0231533531958198	0.000491877002642119	7.02681432346031e-06	7.02681432346031e-06	0.00798246107146026	0.0022556073978339	7.02681432346031e-06	0.00259992129967816	0	0.00197453482488853	0.000140536286469616	0.207445612456351	0.00271937714318456	3.51340716172504e-05	2.10804429703912e-05	0.00252965315644694	0.00248749227050411	0.000442689302378215	0.0104067120130962	0.00122969250660274	0	0	0	0.0377129124740134	0.000541064702907048	0.000112429029175079	0.000126482657822347	0.000175670358086252	0.00538956658609394	0.000456742931025483	0	0.00448310753836917	0.00162319410872217	0	0	0.000196750801056643	2.10804429703912e-05	0	1.40536286469616e-05	0.0062117038619433	0.00101888807690292	7.02681432346031e-06	0	0	0	0	0	0	0	0	0	0.000175670358086252	0	0	0	0.00273343077182875	0	0	0	1.40536286469616e-05	0.00035836753049665	7.02681432346031e-06	0	0.000210804429703912	0	0.000196750801056643	0	0	0	0.00155995277981305	0	0	7.02681432346031e-06	7.02681432346031e-06	7.02681432346031e-06	0	4.21608859407824e-05	2.81072572938207e-05	0	0	0	0	7.02681432346031e-06	0	0.00505930631289388	0.000611332846141344	0.00013350947214547	0.000203777615380789	0	0	0.000323233458878991	0.0398631176570056	0.000126482657822347	0	0	0	0	0
292	3.33635193745767e-05	4.76621705352258e-06	0	0	0.0567036842856988	0.000810256899099043	0.000138220294552196	0	0.245736618845501	0.00330298841808777	0.00125351508507631	0.00329345598398937	0.0120442304942725	0	0	0	0	0	0	0	0	0	0	4.76621705352258e-06	1.42986511605474e-05	0.000114389209284786	0.000185882465088033	5.24283875888096e-05	0.00199227872837007	0.00163481244935894	0	0.00117725561221776	0	5.24283875887077e-05	2.3831085267613e-05	0	0.057957199370877	0.0252037557790467	0.0511558076355161	0	0.00769744054144651	0.00270721128640254	0.0228397121205229	0.0244792907868954	0.0329202611886289	0.0010723988370436	0.000414660883656587	0.0113674276726642	1.90648682141311e-05	0.00430866021639159	9.53243410705536e-06	1.90648682141311e-05	0.00339831275916352	0.00375577903817466	0.000100090558124035	0.00160621514704335	0.00131547590677199	0	0.000185882465088033	0.00241647204614137	0.00326962489871788	9.53243410705536e-06	0.00682522282065282	0	0	0.00398455745675034	0.0012821123874021	1.42986511605474e-05	0	0.016024021733999	0.00071016634097511	0	1.90648682141311e-05	0.0027787045422068	0.00156331919355468	0	0.00164434488346754	0	0.00149182593775041	2.3831085267613e-05	0.23519374672323	0.0015108908059676	2.3831085267613e-05	0	0.00143463133310904	0.00144892998427193	0.000328868976693506	0.00411801153425028	0.000438491968923997	0	0	0	0.00457080215432698	1.90648682141311e-05	4.76621705352258e-05	3.33635193746785e-05	5.24283875888096e-05	0.00373194795291336	0.00012868786044564	0	0.00307420999952227	0.00142986511605474	0	0	0.000681569038654422	5.24283875888096e-05	0	5.24283875888096e-05	0.00669176874315288	0.000243077069730426	0	0	0	0	0	0	0	0	0	0	0	4.76621705352258e-06	0	0	0.00828845145608763	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000672036604547866	0	0	0	0	0	0	1.90648682141311e-05	0.00146799485248912	0	0	0	0	9.53243410705536e-06	0	0.0015061245889133	0.000305037891426098	8.10256899099043e-05	1.90648682141311e-05	4.76621705352258e-06	0	0	0.0990991849769455	5.24283875888096e-05	0	0	0	0	0
293	0.000288267512251386	0	0	0	0.154223119054379	0.00835975785528611	0.000576535024502772	0	0.00922456039204231	0	0.000144133756125693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432401268377079	0	0.0136927068319052	0.000576535024502772	0	0.0064860190256511	0	0.000144133756125693	0	0	0.121793023926022	0.0364658402997301	0.0664456615738905	0	0.0109541654655038	0.00720668780628464	0.00331507639088178	0.0549149610838758	0.0454021331794966	0.00086480253675314	0	0.0170077832228175	0	0.006053617757273	0	0	0.00634188526952845	0.00706255405015183	0	0.00187373882963503	0	0	0	0.00144133756125693	0.00331507639089196	0	0.0102334966849414	0	0	0.000144133756125693	0.000432401268377079	0	0	0.0412222542519706	0	0	0	0.00216200634188031	0.00389161141539269	0	0.000144133756125693	0	0.00230614009800295	0	0.155232055347655	0	0	0	0.00835975785528611	0.00345921014701459	0	0.0147016431247739	0	0	0	0	0.00129720380513429	0	0	0	0	0.00302680887863649	0	0	0.00086480253675314	0.00230614009801312	0	0	0.00331507639089196	0	0	0.000144133756125693	0.00144133756125693	0.00245027385413576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288267512251386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00331507639089196	0	0	0	0	0	0	0.00259440761025841	0.000576535024502772	0	0	0	0	0	0.151340443932334	0.000144133756125693	0	0	0	0	0
295	0	0	0	0	0.0324390243902715	0.00195121951218936	0.000487804878048868	0	0.334268292683294	0.00341463414633902	0.00378048780487897	0.00634146341462815	0.028780487804872	0	0	0	0	0	0	0	0	0	0	0	0	0.000365853658535888	0.000365853658535888	0	0.00390243902438891	0	0	0.00170731707316951	0	0	0	0	0.060975609756083	0.0301219512194506	0.0252439024390536	0	0.00548780487804849	0.00341463414633902	0.00585365853657827	0.0313414634146517	0.0910975609755336	0.000121951219511962	0.000243902439023924	0.0120731707317168	0	0.00341463414633902	0	0	0.00390243902438891	0.00865853658535747	0	0.00121951219511962	0.000365853658535888	0	0.000121951219511962	0.000365853658535888	0.00365853658535888	0	0.00317073170731917	0	0	0.000975609756096717	0.000853658536584755	0	0	0.0192682926829349	0.000243902439023924	0	0	0.0145121951219154	0.00060975609756083	0	0.00158536585365958	0	0.00195121951218936	0.000121951219511962	0.0941463414633327	0.00134146341462955	0.00646341463413808	0	0.00231707317072932	0.00317073170731917	0.000365853658535888	0.00878048780486739	0	0	0	0	0.00670731707316811	0.000975609756096717	0	0.000121951219511962	0	0.00207317073170947	0.000853658536584755	0	0.00743902439023785	0.000975609756096717	0	0	0.000975609756096717	0	0	0	0.0131707317073367	0.00134146341462955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0089024390243875	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00304878048779906	0	0	0	0	0	0	0	0.00134146341462955	0	0	0	0	0	0.000121951219511962	0.000731707317072792	0	0	0.000121951219511962	0	0	0	0.0854878048779548	0.000243902439023924	0	0	0	0	0
296	0	0	0	0	0.105992971791838	0.00465381327761431	0.000189951562351583	0	0.152277835818706	0.00139297812391093	0.00164624687370827	0.00329249374742676	0.00981416405483352	0	0	0	0	0	0	0	0.000538196093329316	0	0	0	6.33171874504596e-05	0.000348244530977732	0.00120302656156037	0.000126634374900715	0.00611010858898225	3.16585937252298e-05	0	0.00462215468389092	0	3.16585937252298e-05	0	0	0.1024155507013	0.027732928103325	0.0383068984075506	0	0.0162091999872955	0.00842118593092259	0.00101307499920777	0.0762338936904205	0.0227941874821696	0.00107639218665659	3.16585937252298e-05	0.0273846835723678	0	0.00297590781017242	9.49757811757918e-05	3.16585937252298e-05	0.00351410390350072	0.00395732421565884	3.16585937252298e-05	0.00234273593567397	0.000886440624307049	3.16585937252298e-05	6.33171874505619e-05	0.00120302656156037	0.00284927343526864	0	0.0087377718681667	0	0	0.0031025421850762	0.0025010289042909	6.33171874505619e-05	0	0.0559723937062243	0.000221610156077018	3.16585937252298e-05	0	0.0100674328046309	0.00151961249881471	0	0.000348244530977732	0	0.000506537499604905	6.33171874505619e-05	0.152657738943591	3.16585937252298e-05	0.00835786874346558	0	0.00971918827365312	0.00231107734194034	0	0.00876943046190033	9.49757811757918e-05	0	0	0	0.00205780859214301	0	6.33171874505619e-05	0	3.16585937252298e-05	0.00547693671447355	0	0	0.00478044765251809	0.00174122265488867	0	0	0.00389400702820183	0.000126634374900715	0	3.16585937252298e-05	0.0045904960901573	0.0010447335929332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136131953018754	0	0	0	0	0.000379903124703167	0	0	0	0	0	0	0	0	0.000221610156077018	0	0	0	0	0	6.33171874505619e-05	0.000253268749802453	0.000728147655680899	0	0	0	0	0	0	0.000791464843131768	0.000158292968626149	0.000126634374900715	6.33171874505619e-05	3.16585937252298e-05	0	0	0.0748409155664891	0.000126634374900715	0	0	0	0	0
297	0	0	0	0	0.0535172909922148	0.00115615847078279	0.000719387492934339	0	0.282462360618558	0.00280047274035252	0.00238939417296263	0.0115101998869779	0.0300858126509504	0	0	0	0	0	0	0	0	2.56924104619189e-05	0	5.13848209238378e-05	2.56924104619189e-05	0.000231231694157575	7.70772313858583e-05	5.13848209238378e-05	0.00737372180257265	2.56924104619189e-05	0	0.000822157134782828	0	2.56924104619189e-05	0	0	0.0558553003442968	0.0228662453111007	0.0236370176249694	0	0.0141565181645669	0.00657725707825855	0.00174708391141211	0.0752016854220365	0.0213503930939407	0.000411078567390905	0.000102769641847472	0.0159036020759078	0	0.00241508658341814	0	0	0.00372539951698484	0.00256924104619189	2.56924104619189e-05	0.00182416114279899	0.00115615847078279	0	5.13848209238378e-05	0.000590925440624236	0.00339139818097167	5.13848209238378e-05	0.00495863521915451	0	0	0.00390524639021411	0.00228662453111007	2.56924104619189e-05	0	0.0604799342274076	0.000205539283695961	2.56924104619189e-05	0	0.00858126509428681	0.00236370176249694	0	0.00028261651508182	0	0.0025178562252707	5.13848209238378e-05	0.166281280510013	0.00159292944864853	0.00924926776629283	0	0.00375109192744037	0.00164431426955956	0.000308308925543433	0.00421355531576161	0.000488155798776764	0	0	0	0.00521555932377066	7.70772313858583e-05	0.000128462052310103	5.13848209238378e-05	0.000411078567390905	0.00475309593545957	5.13848209238378e-05	0	0.00328862853912928	0.00100200400801514	0	0	0.00028261651508182	2.56924104619189e-05	0	0	0.0163917578747455	0.000590925440624236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004316324957604	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017213915009566	0	0	0	0	0	7.70772313858583e-05	7.70772313858583e-05	0.00169569909049091	0	0	0	0	7.70772313858583e-05	0	0.00763064590718879	0.00128462052310103	0.000179846873233331	2.56924104619189e-05	0	0	0	0.0303941215764573	7.70772313858583e-05	0	0	0	0	0
298	2.43202490393428e-05	0	0	0	0.0426820370640491	0.00525317379249599	0.00116737195389252	0	0.428960552555874	0.00355075635974709	0.00192129967411266	0.0126708497494929	0.0219855051315576	0	0	0	0	0	0	0	0	2.43202490393428e-05	0	2.43202490393428e-05	0	0.000267522739433279	0	0.00017024174327489	0.00240770465489951	0.000121601245197223	0	0.00189697942506771	0	0	2.43202490393428e-05	0	0.0426333965659998	0.0149326329101533	0.0134490977187886	0	0.00680966973101595	0.0039155600953296	0.00218882241354594	0.0372099810302097	0.0287222141154897	0.000340483486550798	2.43202490393428e-05	0.0253660197480615	0	0.00116737195389252	0	0	0.00262658689625308	0.00245634515296903	0	0.00150785544044027	0.000291842988472113	0	2.43202490393428e-05	0.000267522739433279	0.00187265917603295	2.43202490393428e-05	0.00299139063183559	0	0	0.000948489712534875	0.000705287222141448	4.86404980786854e-05	0	0.0248309742692152	0.000121601245197223	0	0	0.0116737195389252	0.000899849214456189	0	0.000826888467337652	0	0.00318595262415441	0.000121601245197223	0.136509557857894	0.00267522739433279	0.0105793083321574	0	0.00695559122525507	0.00513157254730182	0.000729607471180282	0.0093632958801444	0.00109441120676788	0	0	0	0.00189697942506771	0.000413444233669335	0.000170241743275908	0	0.000510725229826706	0.00625030400311464	0.000194561992314741	0	0.00508293204922212	0.000778247969258967	0	0	0	0	0	0	0.0183131475266572	7.29607471180282e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00839048591857069	0	0	0	0	0.00063232647502291	0	0	0	0	0.000413444233669335	0	0	0	0.00277250839048201	0	0	0	0	0	0	0	0.000899849214456189	0	0	0	0	2.43202490393428e-05	0	2.43202490393428e-05	0	0	0.00063232647502291	0	0	0.000924169463495023	0.0230799163383256	0.000145921494236056	0	0	0	0	0
299	0	4.09684952271533e-05	0	0	0.13712155352539	0.00172067679954044	4.09684952271533e-05	0	0.103773198410477	0.00114711786636029	0.000327747961817226	0.00204842476135766	0.00884919496906509	0	0	0	0	0	0	0	0.00553074685567083	0	0	0	8.19369904543064e-05	4.09684952271533e-05	0	0	0.00258101519930551	0	0	0.00159777131386412	0	0	0.000901306894997371	0	0.07566881068466	0.0165922405669713	0.0501454381579945	0	0.0119628006063082	0.0109795567208976	0.00475234544634978	0.0841902576918256	0.00880822647384309	0.00237617272317489	0.000122905485681459	0.0179032324142197	0	0.00516203039862131	0	0	0.00204842476135766	0.00241714121840719	0.000163873980908613	0.00159777131386412	0.000491621942725839	0	0.000532590437952992	0.00266295218977011	0.00249907820886149	8.19369904543064e-05	0.0123315170633885	0	0	0.00184358228522703	0.00139292883772321	8.19369904543064e-05	0	0.0598140030316437	0.000942275390224525	0	4.09684952271533e-05	0.00598140030316437	0.00315457413249594	0	0.00159777131386412	0	0.000614527428407298	0.000122905485681459	0.268507517718876	0.000737432914088758	0.00807079355974404	0	0.00553074685567083	0.00286779466590072	4.09684952271533e-05	0.00499815641771269	0.000327747961817226	0	0	0	0.00270392068499211	8.19369904543064e-05	4.09684952271533e-05	8.19369904543064e-05	8.19369904543064e-05	0.00745626613134189	0.000245810971362919	0	0.00413781801794762	0.00110614937113828	0	0	0.000942275390224525	0	0	4.09684952271533e-05	0.00237617272318517	0.000368716457044379	0	0	0	0	0	0	0	0	0	0	0	0	0.000532590437952992	0	0.00245810971362919	0	0	0	0	0.000983243885451678	0	0	0	0	0	0	0	0	0.000286779466590073	0	0	0	0	0	0	0	0.00139292883772321	0	0	0	0	0	0	0.000614527428407298	0	8.19369904543064e-05	0.00237617272317489	0	0.000491621942725839	0	0.0251136875742398	4.09684952271533e-05	0	0	0	0	0
300	0	2.3598820059008e-05	0	0	0.090454277286017	0.00167551622418793	0.000519174041296946	0	0.164837758112421	0.00191150442478212	0.000778761061946445	0.00627728613569245	0.0145132743362858	0	0	0	0	0	0	0	0	0	0	0.000165191740412851	0	7.07964601769215e-05	4.71976401179135e-05	7.07964601769215e-05	0.0379705014749168	0.000165191740412851	0	0.00184070796460386	0	0	4.71976401179135e-05	0	0.0461828908554508	0.0180294985250674	0.0250855457226591	0	0.0142064896755032	0.00842477876105849	0.00651327433627637	0.072542772861298	0.00965191740412773	0.00155752212389083	0.000330383480825703	0.0232920353982254	0	0.00184070796460386	0	0	0.00375221238937571	0.00162831858406909	0.000141592920353433	0.00224188790560372	0.00148672566371258	0	0.000967551622417688	0.00174631268436618	0.00233628318584139	0.000212389380530662	0.0050265486725638	0	0	0.00403539823008874	0.00181710914454444	4.71976401179135e-05	0	0.0592094395279831	0.000873156342182067	0	0	0.00934513274335529	0.00391740412979164	0	0.00313864306784109	0	0.000991150442477107	0.000117994100295041	0.271858407079781	0.00113274336283157	0.00165191740412851	0	0.00620648967551419	0.00247787610618764	0.000259587020648473	0.00592330383480117	0.000353982300885121	0	0	0	0.00226548672566313	0	9.43952802359296e-05	0	0.000141592920353433	0.00861356932152357	0.000448377581120742	0	0.00311504424778168	0.000731563421828634	0	0	0.00193510324483127	7.07964601769215e-05	0	0	0.00391740412979164	0.00146312684366342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00540412979350422	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000589970501474176	0	0	0	0	0	0.000188790560472269	0.000660766961651404	0.0052389380530883	0	0	0	0	2.3598820059008e-05	0	2.3598820059008e-05	0	0	0	0.000259587020648473	0	0	0.0227728613568771	0.000117994100295041	0	0	0	0	0
301	0	0	0	0	0.0810422485188111	0.000258301987310996	6.45754968277999e-05	0	0.264000774906277	0.00666742004746935	0.00629611094071126	0.00397139305491128	0.0349191999096204	0	0	0	0	0	0	0	1.61438742069754e-05	0	0	1.61438742069754e-05	3.22877484138491e-05	9.68632452416491e-05	0.000129150993656007	1.61438742069754e-05	0.00986390714044052	0	0	0.000452028477794498	0	1.61438742069754e-05	3.22877484138491e-05	0	0.0476890044073084	0.015707989603339	0.0352097896453441	0	0.011994898535758	0.00374537881600487	0.00539205398511616	0.0317065689424016	0.00866926044913186	0.00159824354649066	0.000339021358345365	0.0146747816540991	0.000129150993656007	0.00303504835090243	0	3.22877484138491e-05	0.00329335033821241	0.000823337584553611	0.00014529486786288	0.000968632452416491	0.00156595579807692	0	0.000177582616276628	0.00137222930759443	0.00159824354649066	3.22877484138491e-05	0.00744232600939929	0	0	0.00435884603587624	0.00185654553380064	1.61438742069754e-05	0	0.0275898810196997	0.000419740729380751	0	0	0.00539205398511616	0.00272831474097183	0	0.00177582616276628	0	0.0015820996722838	0.000113007119448116	0.253474968922379	0.00251844437628247	0.00290589735724744	1.61438742069754e-05	0.00500460100415119	0.00190497715642127	0.000339021358345365	0.00477858676525496	0.000258301987310996	0	0	0	0.0202444182555213	0.000274445861517871	0.000355165232552239	0.000161438742069754	9.68632452416491e-05	0.00474629901684121	0.000306733609931617	0	0.0102513601214156	0.00114621506868803	0	0	0.00103320794923992	4.84316226208246e-05	0	1.61438742069754e-05	0.00947645415947555	0.000887913081382122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0034225013318674	0	0	0	1.61438742069754e-05	0	0	0	0	0	0	0	0	0	0.00214713526952437	0	0	1.61438742069754e-05	0	0	0	3.22877484139508e-05	0.00143680480442193	0	0	0	0	0	0	0.00179197003697316	8.07193710346736e-05	9.68632452416491e-05	1.61438742069754e-05	0	0	0	0.0195502316646766	8.07193710346736e-05	0	0	0	0	0
