Timepoint	Corynebacterium	unknown5523	Renibacterium	unknown912	Bifidobacterium	Collinsella	Eggerthella	unknown7577	Bacteroides	Parabacteroides	Alistipes	unknown2247	unknown2959	Flavobacterium	Pedobacter	unknown7559	unknown5504	unknown1456	unknown589	Bacillus	Staphylococcus	Abiotrophia	Aerococcus	Enterococcus	Lactobacillus	Leuconostoc	Weissella	Lactococcus	Streptococcus	Turicibacter	unknown1563	Clostridium1	unknown3540	Anaerococcus	Finegoldia	unknown6507	Blautia	Clostridium	Coprococcus	Epulopiscium	Eubacterium	Lachnobacterium	Lachnospira	Roseburia	Ruminococcus	unknown1949	unknown2115	unknown2169	unknown2191	unknown2207	unknown2233	unknown2260	unknown2270	unknown2280	unknown2329	unknown2337	unknown2387	unknown2442	unknown2616	unknown2650	unknown2666	unknown2708	unknown2710	unknown2941	unknown3100	unknown3303	unknown3311	unknown3325	unknown3386	unknown3579	unknown4267	unknown6150	unknown6340	unknown639	unknown6621	unknown6632	unknown6638	unknown6960	Clostridium3	Eubacterium1	Faecalibacterium	Oscillospira	Ruminococcus1	unknown1106	unknown1856	unknown2016	unknown2020	unknown2181	unknown2356	unknown2481	unknown2524	unknown2589	unknown2623	unknown3103	unknown3225	unknown3379	unknown3809	unknown4729	unknown6040	unknown870	unknown2011	unknown3039	unknown3428	unknown3465	unknown3980	unknown4491	unknown4831	Dialister	Phascolarctobacterium	Veillonella	Fusobacterium	Leptotrichia	Brevundimonas	unknown1449	Afipia	Bradyrhizobium	Rhodopseudomonas	unknown7323	unknown318	Rhizobium	unknown7056	Novosphingobium	Sphingomonas	Sutterella	unknown3138	Burkholderia	Cupriavidus	Ralstonia	Acidovorax	Hylemonella	Simplicispira	unknown1260	unknown5527	unknown6951	Mitsuaria	unknown7162	Ideonella	unknown6169	Bilophila	unknown6464	unknown3425	Campylobacter	Helicobacter	Aeromonas	Enterobacter	Erwinia	Escherichia	Ewingella	Plesiomonas	Raoultella	Serratia	Trabulsiella	unknown134	Actinobacillus	Haemophilus	unknown109	Acinetobacter	unknown1280	Pseudomonas	Lysobacter	Clostridium2	unknown2564	unknown2222	unknown6437	Akkermansia	unknown1258	unknown2173
193	0.000334761649706087	0	0.000307980717728621	0	0.000160685591858677	0	0.000267809319764462	0	0.515760578468531	0	0.0052222817354019	0.0021424745581157	0.0924343867166331	0	0	0	0	0	0	0	0	0	0	0	0	0.000187466523835123	0.000147295125869944	0.000107123727905784	0.000281199785752175	0	0	0.000334761649705067	0	0	0	0	0.00609266202463385	0.0276245313336946	0.0290305302623738	0	0.0198044991965681	0	0	2.67809319764462e-05	0.0455543652919217	0	0	0	0	0.00186127477235944	0.00073647562935176	0.00330744509908549	0	2.67809319764462e-05	0	0	0.00362881628280692	0	0	0	0.00498125334761083	0	0.00602570969469529	0	0	0.000107123727905784	0	1.33904659882231e-05	0	0	0	0	0	0	0	0	0	0	0.00787359400106293	0.000482056775575011	0.154954472415495	0.00678896625602349	0	0	0	0	0	0	0.00278521692554836	6.69523299410134e-05	0.00125870380289195	0	0.000187466523835123	0.00191483663631641	0.0010042849491152	0	0.00237011247991498	0	2.67809319764462e-05	0	0	0	0	0	1.33904659882231e-05	0	0	0.000374933047670247	0.0319496518477891	0.000227637921799282	2.67809319764462e-05	0	0	0	0	0	0	0	0	0	0	0	0.000897161221209416	0	0	0	0	0	0	0.000964113551151043	0	0	0.000147295125869944	0	0.000401713979645673	0	2.67809319764462e-05	0	0	0	0	0	0	0	0	2.67809319764462e-05	0.000615961435458262	0	0	0	0	0	0	2.67809319764462e-05	0	0	0.000307980717728621	0	0	0.00017407605784639	0.0151178361006646	0.000200856989822836	0	0	9.37332619174596e-05	0	0.00218264595608088
194	1.90403655749722e-05	0	0	0	0.00013328255902542	0	0.000247524752475049	0	0.455178979436979	0	0.00632140137090266	0.00241812642802926	0.0885186595582827	0	0	0	0	0	0	0	0	0	0.000361766945925702	0	0	0.000171363290174955	0.000209444021324489	5.71210967250191e-05	0.000190403655750747	0	0	0.00100913937547599	0	0	0	1.90403655749722e-05	0.00892993145467959	0.0437547600913501	0.0578065498857148	0	0.0240860624524751	0	0	0	0.0604912414318073	0	0	0	0	0.00466488956587434	0.00163747143945458	0.0058644325971021	0	5.71210967250191e-05	0	0	0.00182787509520225	0	0	0	0.00662604722010304	0	0.0107387661842671	0	0	0.000114242193449629	0	0	0	1.90403655749722e-05	0	0	0	0	0	0	0	0	0.00462680883472686	0.00119954303122776	0.145049504950014	0.00397943640517862	0	0	0	0	0	0	0.00100913937547599	0.000399847677075236	0.00175171363289703	0	0.00047600913937533	0.00291317593297731	0.000894897182025334	0	0.00316070068545646	0	1.90403655749722e-05	0	0	0	0	0	0.000247524752475049	3.80807311500469e-05	0	0.000228484386900282	0.0234767707540334	7.61614622999913e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000628332063975518	0.00116146230007002	0	0	0.000590251332825983	0	0.000190403655749722	0	0.000913937547601126	0	0	0.000304645849200376	0	0	0	0	0	1.90403655749722e-05	0.00118050266565401	0	0	0	0	1.90403655749722e-05	0	0	0	0	0.0011043412033488	0	0.000171363290174955	3.80807311500469e-05	0.0195354150799306	0.000152322924600188	0	0	0.000228484386900282	0	0.00274181264280338
195	1.98542696606696e-05	0	0	0	9.92713483034514e-05	0	0.000416939662874578	0	0.4340937518611	0	0.00393114539281155	0.00281930629181612	0.131375702344546	0	0	0	0	0	0	0	0.000357376853892054	0	0	0	0	3.97085393213392e-05	7.94170786427818e-05	0.000119125617964018	0.000913296404391836	0	0	0.00125081898862373	0	5.95628089821122e-05	1.98542696606696e-05	0.000119125617964018	0.0110191196617001	0.046320011118318	0.0472730160621169	0	0.0318859570750592	1.98542696606696e-05	3.97085393213392e-05	1.98542696606696e-05	0.0720114360593556	0	0	0	0	0.0049238588758502	0.00305755752775035	0.0111382452796879	0	0.000138979887625204	0	0	0.00121111044930136	0	3.97085393213392e-05	0	0.00597613516786208	0	0.0127464411221096	0	0	9.92713483034514e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00720709988683495	0.00135009033691934	0.120713959537533	0.00456648202195918	0	0	0	0	0	0	0.00148907022454764	0.000158834157285357	0.00111183910099543	0	0.000496356741517257	0.00289872337046086	0.00107213056167306	0	0.00273988921317138	0	5.95628089821122e-05	0	0	0	0	0	9.92713483034514e-05	0	0	7.94170786426786e-05	0.0180078225822723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000575773820159936	1.98542696606696e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.97085393213392e-05	0	0	0	0	0	0	0	0	0	0	0.000833879325749158	0	0	0	0.0110389739313302	9.92713483034514e-05	0	0	0.000476502471856071	0	0.00123096471896255
196	1.59456572002941e-05	0	0	0	4.78369716007795e-05	0	0.000382695772806647	0	0.384896273499715	0	0.00242373989444347	0.00248752252324218	0.0615342911358549	0	0	0	0	0	0	0	0	0	0	0	0	0	4.78369716007795e-05	0.000159456572002941	0.00175402229202104	1.59456572002941e-05	0	0.000334858801206074	0	0.000287021829604472	0	0	0.012325993015826	0.0252419753480016	0.0593975730709182	0	0.0433721875847671	4.78369716008823e-05	0	0	0.0787715465692329	0	0	0	0	0.00456045795927733	0.0013075438904198	0.00661744773811024	0	0.000127565257602559	0	0	0.00202509846443869	0	1.59456572002941e-05	0	0.00746256756972654	1.59456572002941e-05	0.0143829827945972	0	0	6.37826288010737e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00408208824327159	0.00247157686603993	0.222968124631401	0.00342831629805141	1.59456572002941e-05	0	0	0	0	0	0.00110025034682143	6.37826288010737e-05	0.000574043659209971	0	0.000255130515204089	0.00189753320683099	0.000733500231211885	0	0.00111619600402367	0	1.59456572002941e-05	0	0	0	0	0	0.000175402229203132	0	0	0.000287021829604472	0.0164718638878963	4.78369716007795e-05	0	0	0.00127565257602559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000924848117615208	0.00325291406885753	6.37826288010737e-05	0	0	0	0.000302967486804663	0	0	0	0	0	0	0	0	0	0	1.59456572002941e-05	0	0	0	0	0	0	0	0	1.59456572002941e-05	0	0.00151483743402845	0	1.59456572002941e-05	0	0.0251622470620417	0.000334858801206074	0	0	9.56739432016618e-05	0	0.00119592429002462
197	0	0	0	0	0.000191401296743289	0	0.000861305835347375	0	0.40957484986953	0	0.00375625044859489	0.00184223748116202	0.0722779146828097	0	0	0	0	0	2.39251620929368e-05	0	0	0.000143550972558239	0	0	0	4.78503241859767e-05	0.00016747613465128	0.0001196258104652	0.0015551355360476	0	0	0.000454578079766728	0	0	0	0	0.0110534248869514	0.0360791444362135	0.0418690336627167	0	0.0426585640117994	0	2.39251620929368e-05	0	0.0913462688710739	0	0	0	0	0.00241644137139085	0.00114840778045767	0.00909156159532423	0	0.000263176783022408	0	0	0.00203363877789808	0	0	0	0.00906763643323738	0	0.0086369835155606	0	0	9.57006483718503e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00815848027369981	0.00145943488766924	0.175299662655217	0.00660334473766252	0	0	0	0	0	0	0.00126803359092287	0.000143550972558239	0.00126803359092287	0	0.000478503241859767	0.00275139364068928	0.00184223748116202	0	0.00198578845371406	0	4.78503241859767e-05	0	0	0	0	0	0.000143550972558239	2.39251620929368e-05	0	0.000454578079766728	0.0203124626169249	7.17754862789136e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000239251620929368	0	0	0	0	0.000263176783022408	0	0.000622054214416976	0	0	0.000478503241859767	0	0	0	0	0	4.78503241859767e-05	0	0	0	0	0	0	0	2.39251620929368e-05	2.39251620929368e-05	0	0.000287101945115448	0	0	0	0.0255520731153172	0.000765605186975216	0	0	0.000526353566044816	0	0.00205756393999524
198	0	8.64229539365917e-05	0	0	0.00018724973352981	0	0.000475326246651101	0	0.506035202949671	0	0.00373059084492262	0.00203093941751343	0.0754184311352944	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88076513122312e-05	2.88076513122312e-05	0.00036009564140238	0	0	0.000273672687466095	0	0	0	0	0.0108892921959904	0.0259989053093045	0.0317172240948015	0	0.0432834960965616	2.88076513122312e-05	0	1.44038256561156e-05	0.0651485034425224	0	0	0	0	0.00273672687466095	0.000676979805836107	0.00483968542045035	0	0.000187249733528789	1.44038256561156e-05	0	0.00326966842392978	0	0	0	0.00574712643678289	0	0.00983781292311605	0	0	0.000158442082217374	0	0	0	1.44038256561156e-05	0	0	0	0	0	0	0	0	0.00970817849220703	0.000965056318958419	0.134186039812315	0.00489730072307318	0	0	0	0	0	0	0.00144038256561156	0.000878633365022134	0.000648172154524692	0	0.000705787457148542	0.00207415089447289	0.00174286290438907	0	0.00168524760176624	0	1.44038256561156e-05	0	0	0	0	0	8.64229539365917e-05	0	0	0.000288076513122312	0.0312851093250027	1.44038256561156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44038256561156e-05	0.000201653559185006	0	0	0	0	0	0	0	0	0	5.76153026243604e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	1.44038256561156e-05	0	0	0	0	0.000115230605248721	7.2019128280476e-05	0.011724714084057	0.000201653559185006	0	0	0.00237663123326061	0	0.00138276726298873
199	0	0	0	0	0.000572216829305335	0	0.00035763551831609	0	0.428038624636522	0	0.00251366678588655	0.00198232258723408	0.0742962243906772	2.04363153323479e-05	0	0	0	0	0	0	0	0	0	1.0218157666174e-05	0	0.00010218157666174	0.000112399734327506	7.15271036632179e-05	0.00168599601492278	1.0218157666174e-05	0	0.000551780513972784	0	1.0218157666174e-05	1.0218157666174e-05	3.0654472998522e-05	0.0126296428753723	0.0254125581157718	0.0793542124354557	0	0.0455627650335315	1.0218157666174e-05	0	3.0654472998522e-05	0.0684718745209661	0	0	0	0	0.00463904358044544	0.000797016297961367	0.0049558064680903	0	0.000122617891994292	0	0	0.00211515863689719	0	0	0	0.00561998671639569	0	0.0164205793695101	0	0	9.19634189955659e-05	0	0	0	0	0	1.0218157666174e-05	0	0	0	0	0	0	0.00614111275736608	0.00117508813160389	0.156286721503725	0.00351504623717038	0	1.0218157666174e-05	0	0	0	0	0.00172686864557973	0.000439380779645277	0.000919634189955659	0	0.000858325243958003	0.00278955704286427	0.000715271036632178	0	0.00127726970827175	0	0	1.0218157666174e-05	0	0	0	0	3.0654472998522e-05	0	0	0.000316762887650986	0.0258621570530696	2.04363153323479e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000613089459970439	1.0218157666174e-05	0	0.000275890256986902	0	0	0	0	0	0	0	0	0	0	0	0	2.04363153323479e-05	0	0	0	0	0	0	0	0	0	0	3.0654472998522e-05	0	0	0.000316762887650986	0.00942114136821568	0.000255453941654349	0	0	0.00875696111991029	0	0.00158381443825493
200	0	0	0	0	0.00065174498022543	0	0.000249984375976402	0	0.379137018221869	0	0.00252662780005355	0.00279446820287739	0.106225503763713	0	0	0	0	0	0	0	0	0	0	8.92801342774031e-06	0	5.3568080566401e-05	0.000142848214843804	6.24960939941007e-05	0.00133920201416002	0	0	0.000339264510254417	0	8.92801342774031e-06	3.57120537109001e-05	3.57120537109001e-05	0.0104011356432664	0.0289892595998716	0.0404171167873147	0	0.0328640174275252	0	0	8.92801342774031e-06	0.0509611006454383	0	0	0	0	0.00310694867285044	0.000616032926514224	0.00559786441919483	0	9.82081477051026e-05	1.7856026855501e-05	0	0.00112492969189483	0	0	0	0.00427651843188428	0	0.0104814877642063	0	0	8.03521208496016e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00616032926513205	0.00088387332934521	0.239895720802823	0.00542823216406863	0	0	0	0	0	0	0.0016338264572734	0.000526752792236209	0.000633888953368807	0	0.000892801342774031	0.00244627567919517	0.00103564955761682	0	0.000919585383056416	0	8.92801342774031e-06	0.000196416295410613	0	0	0	0	0.00017856026855501	1.7856026855501e-05	0	0.000839233262207222	0.0316319515744722	0.0001160641745604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57120537109001e-05	0	0	0	0	0	8.92801342774031e-06	8.92801342774031e-06	0	0	0	1.7856026855501e-05	0	0	0	0.0129902595373084	0.000205344308838415	0	0	0.00944583820654871	0	0.00118742578589351
201	1.19380178115502e-05	0	0	0	0.000370078552156629	0	0.000477520712460989	0	0.399517704080853	0	0.00328295489817121	0.00262636391853289	0.0908960676168826	0	0	0	0	0	0	0	1.19380178115502e-05	0	0	1.19380178115502e-05	0	4.77520712460989e-05	5.96900890575471e-05	0	0.00070434305087983	1.19380178115502e-05	0	0.000167132249361091	0	0	4.77520712460989e-05	0	0.0118663897046732	0.0315641190936188	0.0393477067067079	0	0.0411384093785322	0	0	4.77520712460989e-05	0.062722345581669	0	0	0	0	0.00279349616789908	0.00108635962084964	0.0055989303536042	0	0.000155194231549949	0	0	0.00282931022132741	0	0	0	0.00411861614497156	0	0.0101353771219811	0	0	0.000202946302795538	0	0	0	0	0	2.38760356229984e-05	0	0	0	0	0	0	0.00679273213475922	0.00115798772771649	0.205524914642907	0.00563474440703253	0	0	0	0	0	0	0.00196977293890477	0.0012176778167773	0.00239954158011608	0	0.00275768211446055	0.0024592316691769	0.000429768641214379	0	0.00109829763865569	0	0	0.00224434734856614	0	0	0	0	1.19380178115502e-05	0	0	0.000740157104314277	0.0262875152209206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000250698374042146	1.19380178115502e-05	0.000584962872764328	0	0	1.19380178115502e-05	0	0.000226822338418842	0	0	0	0	0	0	0	0	0	0	2.38760356229984e-05	2.38760356229984e-05	0	0	0	0	0	0	0	0	0	0.000883413318053084	0	0	0	0.0114366210635128	0.000310388463099898	0	0	0.012033521954019	0	0.00159969438674405
203	0.000151139943961856	0	0	0	0.000848708916094615	0	0.00194156697243746	0	0.352225826328516	0	0.0054759164312346	0.00236010835571007	0.0972643670142612	0	0	0	0	0	0	0	0	0	0	0	0	0	9.30091962841953e-05	9.30091962842988e-05	0.00101147500959136	0	0	0.000162766093497782	0	0	1.16261495355115e-05	0	0.0181367932754227	0.0438654621976082	0.028007394231144	0	0.0420169044214686	0	0	3.48784486065344e-05	0.0940206712938104	0	0	0	0	0.00209270691639414	0.00176717472939857	0.00665015753433203	0	0.00034878448606638	2.32522990710229e-05	0	0.000848708916094615	0	0	0	0.00655714833804462	0	0.00673154058107315	0	0	4.65045981421495e-05	0	0	0	0	0	4.65045981421495e-05	0	0	0	0	0	1.16261495355115e-05	0.0122190831618126	0.00118586725262299	0.132735749247304	0.00997523630149286	1.16261495355115e-05	0	0	0	0	0	0.00709195121667649	0.00377849859905158	0.00266238824363379	0	0.00168579168265745	0.00485973050585125	0.000755699719810316	0	0.00572006557148904	0	4.65045981421495e-05	0.0146605745643571	0	1.16261495355115e-05	0	0	0.000290653738388823	1.16261495355115e-05	0	0.00291816353342415	0.0447490495622557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32522990710229e-05	0.000104635345820225	1.16261495355115e-05	0	0	0	0	0	0.000337158336530454	0	0	0	0	0	0	0	0	6.97568972131724e-05	0	0	0	0	0	1.16261495355115e-05	0	0	0	0	0.000290653738388823	1.16261495355115e-05	0	0	0.0222873286596343	0.000930091962842988	0	0	0.0155674142280142	0	0.00213921151453784
204	0.000373427935077109	0	0	0	0.000480121630814157	0	0.000773529294087711	0	0.365225857216646	0	0.00866886277857501	0.00196049665914919	0.0731518651392023	0	0.000240060815406567	0	0	0	0	0	0	0	0	0	0	9.33569837692772e-05	0.000226724103439307	2.66734239341085e-05	0.00173377255571295	2.66734239341085e-05	0	0.000133367119670543	0	1.33367119670543e-05	1.33367119670543e-05	1.33367119670543e-05	0.0145770261799551	0.0344620637228198	0.0547872127606113	0	0.0350622157613004	0	2.66734239341085e-05	1.33367119670543e-05	0.07401875141711	0	0	0	0	0.00397434016617356	0.00153372187620919	0.00606820394500557	0	0.000293407663274579	2.66734239341085e-05	0	0.000373427935077109	0	0	0	0.00594817353729923	0	0.0116562862592267	0	0	1.33367119670543e-05	0	0	0	1.33367119670543e-05	0	2.66734239341085e-05	0	0	0	0	0	0	0.00778863978875229	0.00137368133260413	0.155599418519649	0.00521465437911533	0	0	0	0	0	0	0.0018137928275206	0.00388098318240992	0.00222723089849437	0	0.00145370160441178	0.00349421853535838	0.000720182446219699	0	0.00380096291060227	0	0	0.00630826476040805	0	0	0	0	6.66835598351687e-05	0	0	0.00141369146850283	0.0362625198383639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00036009122310985	0	0	0	0	0	0	0	0	0	0	5.33468478681146e-05	1.33367119670543e-05	0	0	0	0	0	0	0	0	0	0.000306744375241837	0	0	0.00044011149491238	0.0106026860137713	0.000653498886384428	0	0	0.0587082060789097	0	0.00141369146850283
205	0	0	0	0	0.00113936134177636	0	0.000800632294222415	0	0.437925335905983	0	0.00431109696889072	0.00253533559837423	0.0376502468616538	0	0	0	0	0	0	1.02645165925529e-05	0	0	0	1.02645165925529e-05	0	5.13225829629701e-05	0.000225819365036986	4.10580663703144e-05	0.000544019379407051	0	0	0.000851954877184667	0	1.02645165925529e-05	1.02645165925529e-05	0	0.0195231105590951	0.0380505630087964	0.0595239317204159	0	0.0195539041089463	1.02645165925529e-05	1.02645165925529e-05	1.02645165925529e-05	0.111380269546551	0	0	0	0	0.00464982601644363	0.000964864559703673	0.00425977438592847	0	0.000544019379407051	0	0	0.00150888393910867	0	0	0	0.00916621331718335	0	0.0129435554232482	0	0	8.21161327407316e-05	1.02645165925529e-05	0	0	0	0	1.02645165925529e-05	0	0	0	0	0	0	0.00759574227851587	0.00122147747451801	0.105796372519585	0.00579945187481654	1.02645165925529e-05	0	0	0	0	0	0.00235057429970807	0.00149861942252238	0.000533754862814601	0	0.000379787113925794	0.00297670981185165	0.000800632294222415	0	0.00262771624770218	0	2.05290331852086e-05	0.00722621968118356	0	0	0	0	0	0	0	0.00247374849881542	0.0427209180583818	1.02645165925529e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02645165925529e-05	0.000133438715703907	0	0	0	0	0	0	0	0	0	2.0529033185106e-05	0	0	0	0.0159818523347202	0.00131385812385622	0	0	0.0281863625632833	0	0.00199131621896205
206	1.76750269544077e-05	0	0	0	0.000954451455538221	0	0.000671651024267903	0	0.426056524736101	0	0.00277497923183696	0.00189122788412172	0.0287572688548481	0	0	0	0	0	0	0	0	0	0	3.53500539088154e-05	0	3.53500539088154e-05	8.83751347720384e-05	8.83751347720384e-05	0.000477225727769111	0	0	0.000123725188680957	0	7.07001078176308e-05	5.30250808632231e-05	3.53500539088154e-05	0.0245859624935515	0.0354737790975581	0.0664757763754885	0	0.0302419711190402	0	0	7.07001078176308e-05	0.104989660109328	0	0	0	0	0.00632765964967733	0.00148470226417149	0.0047722572776911	0	0.00109585167116977	1.76750269544077e-05	0	0.000477225727769111	0	0	0	0.00754723650953836	1.76750269544077e-05	0.0201141806741297	0	0	5.30250808632231e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.00890821358502888	0.00235077858493818	0.111175919543375	0.00537320819414734	0	0	0	0	0	0	0.00349965533697416	0.00166145253371864	0.00183820280325552	0	0.0017851777223996	0.00337593014829321	0.00116655177899482	0	0.00247450377361913	0	1.76750269544077e-05	0.00645138483835828	0	0	0	0	0	0	0	0.00113120172507715	0.043834066846894	1.76750269544077e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000353500539088154	0	0	0	0	0.00010605016172624	0	0.00042420064690599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00199727804585414	0	0.00219170334234985	0	0.00818353747989168	0.000883751347720384	0	0	0.0223589090973149	0	0.00256287890839272
208	0.000111021676982919	0	0	0	0.000360820450193458	0	0.000430208998307269	0	0.441283410585877	0	0.00394126953287718	0.00183185767020994	0.0296427877542708	0	0	0	0	0	2.7755419245627e-05	0	0.00031918732132435	0	0	0	0	5.5510838491254e-05	6.93885481140161e-05	0.000152654805851	0.00123511615642624	0	0	0.00109633906020273	0	2.77554192455243e-05	6.93885481140161e-05	2.7755419245627e-05	0.0232867967470162	0.0255766188348172	0.0731494074218725	0	0.0687362957617059	4.16331288683891e-05	0	0	0.0817258319686417	0	0	0	0	0.00614782536289882	0.000763274029253971	0.00396902495211983	0	0.00059674151378062	1.38777096227622e-05	0	0.00263676482832891	0	0	0	0.00931194315689968	0	0.0235921063587161	0	0	0.000138777096227621	0	1.38777096227622e-05	0	0	0	0	0	0	0	0	0	0	0.00650864581309433	0.00269227566682449	0.111035554692145	0.0041216797579698	0	0	0	0	0	0	0.00170695828360261	0.000707763190762512	0.000568986094534891	0	0.000707763190762512	0.00252574315134805	0.00134613783340711	0	0.00226206666851721	0	0	0.0116017652447006	0	0	0.00544006217213426	0	4.16331288683891e-05	0	0	0.000291431902078621	0.0143911848789103	4.16331288683891e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00027755419245627	0	0.00059674151378062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38777096227622e-05	0	0	0	0	0	0	0	0	0	2.77554192455243e-05	0	0	0	0.0217463709789824	0.000291431902078621	0	0	0.00849315828915425	0	0.002178800410779
210	0	0	0	0	8.0041621643363e-05	0	0.000260135270341058	0	0.501700884459541	0	0.00452235162284924	0.00132068675711472	0.0569095929883999	0	0	0	0	0	2.00104054108663e-05	0	0.000820426621843064	0	0	0	0	4.00208108216304e-05	0.000120062432464789	0	0.000500260135270635	0	0	0.000180093648697183	0	0	0	0	0.0172489694640984	0.0221315083843891	0.00946492175932728	0	0.0187697602753382	0	0	2.00104054108663e-05	0.0505662944732102	0	2.00104054108663e-05	0	0	0.00104054108136219	0.000740385000200213	0.00406211229840156	0	0.000200104054108663	0	0	0.00080041621643363	0	2.00104054108663e-05	0	0.00200104054108663	0	0.00342177932524853	0	0	8.0041621643363e-05	0	0	0	0	0	0	0	0	0	2.00104054108663e-05	0	0	0.00520270540681092	0.000460239324449721	0.210509464921978	0.00290150878457255	0.008164245407622	0	0	0	0	0	0.00120062432464789	0.00112058270301015	0.00124064513546676	0	0.000500260135270635	0.001460759594991	0.001460759594991	0	0.00364189378477276	0	0	0.00514267419058262	0	0	0.0024612798655343	0	2.00104054108663e-05	0	0	0.000220114459519121	0.0244126946011464	2.00104054108663e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00208108216304e-05	0.00652339216392564	0	0	0	0	0.0020410613519055	0	0	0	0	0	0	0	0	0	0	2.00104054108663e-05	0.000900468243486938	0	0	0	0	0	0	2.00104054108663e-05	4.00208108216304e-05	0	0.00570296554208769	0	0.000100052027054229	0.00170088445991443	0.0124464721655273	0.000100052027054127	0	0	0.0024612798655343	0	0.000680353783967818
211	0	0	0	0	9.4205044007192e-05	0	0.000928592576642249	0	0.529055527144407	0	0.01228702931118	0.00224746319274293	0.0554867709202632	0	0	0	0	0	0	0	0.000484483083465121	0	0	0	0	1.34578634295696e-05	4.03735902888112e-05	2.69157268591393e-05	0.000269157268591393	0	0	0.00185718515328654	0	0	1.34578634295696e-05	0	0.0129599224826637	0.0249508787984441	0.00733453556913029	1.34578634295696e-05	0.00643285871934432	0	0	1.34578634295696e-05	0.0467391596909765	0	1.34578634295696e-05	0	0	0.000686351034909177	0.000672893171479505	0.00535622964498079	0	0.000107662907436353	1.34578634295696e-05	0	0.000444109493177128	0	0	0	0.00240895755389696	0	0.00129195488924237	0	0	4.03735902888112e-05	0	0	0	1.34578634295696e-05	0	0	0	0	0	0	0	0	0.0111565687831325	0.000201867951444056	0.156918687589402	0.00543697682555268	0.0117890883643762	0	0	0	0	0	0.00162840147498416	0.00146690711383015	0.00189755874357761	0	8.07471805776224e-05	0.00148036497725368	0.000968966166931264	0	0.00410464834602948	0	1.34578634295696e-05	0.00818238096519143	0	0	0.0023416682367486	0	1.34578634295696e-05	0	0	0.000228783678303399	0.0490942857911691	0	0	0	0	0	0	0	0	0	0	0	0	0.00061906171776184	0	0	0	0	0	0	0.000659435308049833	0.00139961779668179	0	0	0	0	0.000578688127472825	0	0.00131887061609967	0	0	0	0	0	0	0	0	0	1.34578634295696e-05	0	0	0	0	1.34578634295696e-05	1.34578634295696e-05	1.34578634295696e-05	0	0	0.000215325814873728	0	0	0	0.0148574812262923	0.000188410088014384	0	0	0.0100933975721926	0	0.000713266761768521
